event_id,roi,lon,lat,area_ha,radd_any,clear_post,s1_post,ang_2020_2021_deg,tau,registered
C2888,CG2,23.322,-4.021,1.694,2021-09-27,5.913,7.3,27.724,16.309,1
C2889,CG2,23.322,-4.081,3.21,2021-07-05,14.358,14.516,23.914,16.309,1
C2891,CG2,23.328,-4.077,1.07,2021-07-05,14.615,14.516,19.277,16.309,1
C2892,CG2,23.329,-4.075,7.491,2021-05-30,19.435,17.065,24.726,16.309,1
C2893,CG2,23.336,-3.96,1.07,2021-06-11,17.736,16.267,36.771,16.309,1
C2894,CG2,23.34,-3.948,2.497,2021-07-29,11.377,12.194,28.319,16.309,1
C2895,CG2,23.34,-4.036,1.159,2022-01-01,0.0,0.0,23.946,16.309,1
C2896,CG2,23.341,-4.018,1.07,2021-09-15,5.283,8.5,20.144,16.309,1
C2897,CG2,23.341,-4.028,1.159,2021-07-17,13.503,13.355,26.595,16.309,1
C2898,CG2,23.343,-4.025,1.338,2022-01-01,0.0,0.0,26.33,16.309,1
C2899,CG2,23.342,-3.891,3.479,2021-05-30,19.408,17.065,28.723,16.309,1
C2902,CG2,23.353,-4.017,5.619,2021-05-06,20.112,18.613,28.419,16.309,1
C2903,CG2,23.356,-4.08,1.159,2021-06-11,16.456,16.267,28.993,16.309,1
C2904,CG2,23.357,-3.887,1.16,2021-07-17,12.18,13.355,26.752,16.309,1
C2905,CG2,23.371,-4.004,1.07,2021-07-05,12.465,14.516,37.928,16.309,1
C2906,CG2,23.382,-4.011,2.14,2021-06-23,13.778,15.467,26.403,16.309,1
C2907,CG2,23.385,-4.091,1.516,2022-06-06,0.0,0.0,19.788,16.309,1
C2908,CG2,23.388,-3.966,2.676,2021-05-30,17.672,17.065,37.08,16.309,1
C2913,CG2,23.396,-4.062,2.319,2021-07-29,8.936,12.194,26.273,16.309,1
C2915,CG2,23.396,-4.064,1.338,2022-05-25,0.0,0.0,26.714,16.309,1
C2916,CG2,23.398,-4.059,2.229,2021-09-15,5.46,8.5,24.696,16.309,1
C2917,CG2,23.399,-4.085,5.529,2021-09-15,6.464,8.5,26.228,16.309,1
C2918,CG2,23.402,-3.998,4.548,2021-07-29,8.651,12.194,25.5,16.309,1
C2919,CG2,23.399,-4.095,4.37,2021-05-30,16.927,17.065,26.524,16.309,1
C2920,CG2,23.401,-4.092,2.14,2021-07-29,7.934,12.194,25.92,16.309,1
C2921,CG2,23.401,-4.06,1.516,2021-06-23,15.35,15.467,26.677,16.309,1
C2922,CG2,23.404,-4.003,10.881,2021-06-11,15.446,16.267,26.36,16.309,1
C2925,CG2,23.403,-4.095,1.159,2021-06-23,14.043,15.467,32.861,16.309,1
C2927,CG2,23.406,-4.006,3.211,2021-06-11,15.311,16.267,21.458,16.309,1
C2928,CG2,23.405,-4.093,1.248,2021-06-23,13.916,15.467,35.887,16.309,1
C2930,CG2,23.406,-4.063,1.249,2022-01-01,0.0,0.0,25.637,16.309,1
C2931,CG2,23.406,-4.001,10.078,2021-07-05,12.924,14.516,26.046,16.309,1
C2932,CG2,23.407,-4.004,2.051,2021-07-17,10.992,13.355,21.253,16.309,1
C2933,CG2,23.408,-4.003,1.516,2021-05-30,16.509,17.065,20.869,16.309,1
C2935,CG2,23.41,-4.009,4.905,2021-06-11,14.376,16.267,24.439,16.309,1
C2936,CG2,23.41,-4.069,1.962,2021-09-15,5.891,8.5,20.589,16.309,1
C2937,CG2,23.41,-4.052,2.319,2021-08-10,8.085,11.355,23.614,16.309,1
C2938,CG2,23.409,-3.998,4.459,2021-06-11,15.827,16.267,25.154,16.309,1
C2939,CG2,23.411,-3.979,3.032,2021-05-30,18.472,17.065,29.607,16.309,1
C2941,CG2,23.414,-4.013,1.962,2022-02-18,0.0,0.0,22.108,16.309,1
C2942,CG2,23.413,-4.049,1.516,2021-06-23,14.983,15.467,22.219,16.309,1
C2943,CG2,23.414,-4.035,1.516,2022-01-25,0.0,0.0,26.83,16.309,1
C2944,CG2,23.414,-3.999,1.159,2022-04-19,0.0,0.0,26.493,16.309,1
C2945,CG2,23.415,-3.988,1.07,2021-05-06,19.419,18.613,29.22,16.309,1
C2946,CG2,23.415,-4.02,2.586,2021-06-23,12.397,15.467,22.011,16.309,1
C2947,CG2,23.412,-4.005,35.139,2021-06-11,15.739,16.267,23.173,16.309,1
C2948,CG2,23.416,-3.994,2.497,2021-06-23,13.106,15.467,22.886,16.309,1
C2949,CG2,23.417,-4.019,2.051,2022-04-19,0.0,0.0,17.399,16.309,1
C2950,CG2,23.417,-4.026,2.408,2021-07-05,11.617,14.516,24.213,16.309,1
C2951,CG2,23.419,-4.006,1.427,2021-07-05,12.991,14.516,23.204,16.309,1
C2952,CG2,23.419,-3.994,4.192,2021-07-05,11.877,14.516,25.513,16.309,1
C2953,CG2,23.418,-4.016,4.727,2021-09-15,5.351,8.5,20.038,16.309,1
C2954,CG2,23.42,-4.001,5.173,2021-12-20,0.806,0.71,21.208,16.309,1
C2955,CG2,23.42,-4.004,3.567,2021-03-19,22.6,22.161,21.042,16.309,1
C2956,CG2,23.42,-4.015,1.07,2021-06-11,15.638,16.267,26.724,16.309,1
C2957,CG2,23.42,-4.034,1.249,2022-06-06,0.0,0.0,20.232,16.309,1
C2958,CG2,23.419,-4.039,8.383,2021-06-11,17.335,16.267,25.149,16.309,1
C2959,CG2,23.421,-4.007,3.567,2021-05-30,16.637,17.065,21.424,16.309,1
C2960,CG2,23.42,-4.012,2.051,2021-06-11,13.999,16.267,25.938,16.309,1
C2961,CG2,23.421,-4.027,3.121,2022-01-01,0.0,0.0,20.114,16.309,1
C2962,CG2,23.421,-3.979,1.516,2021-06-11,16.9,16.267,22.338,16.309,1
C2963,CG2,23.422,-3.992,5.084,2021-10-09,3.556,6.419,21.126,16.309,1
C2964,CG2,23.422,-4.005,1.249,2022-06-18,0.0,0.0,17.095,16.309,1
C2965,CG2,23.423,-4.095,1.07,2021-06-23,13.384,31.167,24.644,16.309,1
C2966,CG2,23.422,-4.011,1.516,2021-06-11,16.638,16.267,25.49,16.309,1
C2967,CG2,23.422,-4.008,1.784,2022-01-01,0.0,0.0,19.186,16.309,1
C2968,CG2,23.422,-4.088,18.995,2021-07-17,10.931,27.258,24.999,16.309,1
C2970,CG2,23.424,-3.997,7.313,2021-05-30,17.393,17.065,30.647,16.309,1
C2971,CG2,23.423,-3.99,1.249,2021-05-30,17.228,17.065,27.771,16.309,1
C2973,CG2,23.423,-4.001,4.638,2021-06-11,16.305,16.267,26.424,16.309,1
C2974,CG2,23.424,-4.025,1.694,2022-10-28,0.0,0.0,17.609,16.309,1
C2976,CG2,23.426,-3.99,8.562,2021-07-29,9.182,12.194,21.083,16.309,1
C2977,CG2,23.425,-4.021,3.211,2021-08-10,8.242,11.355,20.098,16.309,1
C2978,CG2,23.425,-4.076,24.524,2021-07-29,9.736,25.323,23.32,16.309,1
C2979,CG2,23.427,-3.978,4.192,2021-05-30,16.836,17.065,24.329,16.309,1
C2980,CG2,23.427,-4.003,1.249,2021-05-06,18.867,18.613,24.45,16.309,1
C2981,CG2,23.428,-3.986,11.327,2021-05-30,17.304,17.065,21.354,16.309,1
C2982,CG2,23.428,-3.973,2.141,2021-07-05,15.194,14.516,24.951,16.309,1
C2983,CG2,23.428,-4.022,3.924,2021-06-11,14.427,29.775,25.55,16.309,1
C2984,CG2,23.429,-4.041,14.091,2021-07-17,11.05,27.258,21.95,16.309,1
C2985,CG2,23.429,-4.084,18.727,2021-09-15,6.001,17.5,23.992,16.309,1
C2986,CG2,23.429,-4.073,2.943,2022-02-18,0.0,0.0,19.139,16.309,1
C2987,CG2,23.429,-4.001,11.416,2021-05-30,18.372,17.065,23.948,16.309,1
C2988,CG2,23.431,-4.044,1.516,2021-05-30,18.569,35.161,26.296,16.309,1
C2989,CG2,23.431,-4.051,2.765,2021-09-03,7.617,19.5,21.67,16.309,1
C2990,CG2,23.431,-3.98,1.07,2021-06-23,16.595,15.467,23.492,16.309,1
C2991,CG2,23.43,-4.076,9.72,2022-01-01,0.0,0.0,22.216,16.309,1
C2992,CG2,23.432,-3.993,3.835,2022-06-18,0.0,0.0,26.982,16.309,1
C2993,CG2,23.431,-4.019,9.275,2022-01-01,0.0,0.0,23.418,16.309,1
C2994,CG2,23.431,-4.068,2.051,2021-09-15,4.613,17.5,16.423,16.309,1
C2995,CG2,23.431,-4.028,88.915,2021-10-09,4.304,12.783,20.765,16.309,1
C2996,CG2,23.433,-4.06,1.07,2022-02-06,0.0,0.0,17.847,16.309,1
C2998,CG2,23.436,-4.054,26.932,2021-07-29,8.675,25.323,22.916,16.309,1
C2999,CG2,23.434,-4.068,2.051,2022-01-01,0.0,0.0,17.812,16.309,1
C3000,CG2,23.434,-3.984,1.516,2022-06-18,0.0,0.0,18.931,16.309,1
C3001,CG2,23.433,-4.045,1.962,2022-02-18,0.0,0.0,20.755,16.309,1
C3002,CG2,23.435,-3.998,40.49,2021-06-11,18.52,32.185,23.349,16.309,1
C3003,CG2,23.434,-4.018,5.708,2021-08-10,8.382,23.387,20.325,16.309,1
C3004,CG2,23.435,-3.966,1.249,2021-06-23,16.001,15.467,22.276,16.309,1
C3005,CG2,23.435,-3.975,1.873,2021-06-23,16.649,15.467,26.036,16.309,1
C3006,CG2,23.435,-3.988,2.497,2021-07-17,12.226,20.896,17.589,16.309,1
C3007,CG2,23.434,-4.073,23.543,2022-02-18,0.0,0.0,19.453,16.309,1
C3008,CG2,23.436,-3.982,1.338,2022-07-12,0.0,0.0,21.383,16.309,1
C3009,CG2,23.436,-4.061,1.338,2022-03-14,0.0,0.0,19.385,16.309,1
C3010,CG2,23.436,-4.083,5.529,2022-03-26,0.0,0.0,21.277,16.309,1
C3011,CG2,23.438,-3.97,1.516,2021-07-05,15.095,14.541,25.27,16.309,1
C3012,CG2,23.44,-4.025,16.053,2021-09-03,8.296,19.5,21.436,16.309,1
C3013,CG2,23.439,-4.061,1.07,2021-04-12,18.163,42.4,24.243,16.309,1
C3014,CG2,23.44,-3.994,1.784,2021-09-15,5.955,17.5,27.811,16.309,1
C3015,CG2,23.439,-4.049,2.586,2021-09-15,5.036,17.5,20.951,16.309,1
C3016,CG2,23.442,-3.977,4.638,2021-03-31,24.289,44.0,22.846,16.309,1
C3017,CG2,23.44,-3.99,1.962,2022-01-01,0.0,0.0,18.184,16.309,1
C3018,CG2,23.44,-3.964,1.427,2021-06-23,17.528,20.706,24.326,16.309,1
C3019,CG2,23.44,-4.0,5.44,2021-06-23,16.966,31.167,20.657,16.309,1
C3020,CG2,23.441,-4.033,16.499,2021-09-27,4.939,15.5,19.681,16.309,1
C3021,CG2,23.443,-4.015,3.211,2022-01-01,0.0,0.0,17.847,16.309,1
C3022,CG2,23.443,-3.992,2.943,2022-05-13,0.0,0.0,21.241,16.309,1
C3023,CG2,23.444,-3.995,1.159,2022-02-06,0.0,0.0,20.324,16.309,1
C3024,CG2,23.447,-4.019,22.474,2021-09-27,6.21,15.5,21.374,16.309,1
C3025,CG2,23.446,-4.025,1.159,2021-06-11,17.627,33.167,25.143,16.309,1
C3026,CG2,23.447,-3.99,4.103,2021-06-11,18.775,33.167,21.826,16.309,1
C3027,CG2,23.447,-3.991,1.07,2021-06-11,19.835,33.167,22.416,16.309,1
C3028,CG2,23.45,-4.009,1.249,2022-01-01,0.0,0.0,21.706,16.309,1
C3029,CG2,23.455,-4.022,7.491,2022-01-01,0.0,0.0,21.643,16.309,1
C3030,CG2,23.454,-4.019,8.116,2022-01-25,0.0,0.0,22.099,16.309,1
C3031,CG2,23.457,-4.026,8.651,2021-06-11,16.478,33.167,19.216,16.309,1
C3032,CG2,23.459,-4.019,5.173,2021-07-05,14.401,29.194,23.736,16.309,1
C3033,CG2,23.464,-4.054,1.159,2022-02-18,0.0,0.0,20.989,16.309,1
C3034,CG2,23.465,-4.046,2.319,2022-02-06,0.0,0.0,17.601,16.309,1
C3035,CG2,23.465,-4.048,3.21,2021-06-23,15.334,31.167,20.831,16.309,1
C3037,CG2,23.47,-4.03,1.694,2021-05-30,18.078,35.161,25.044,16.309,1
C3038,CG2,23.471,-4.057,1.07,2022-06-18,0.0,0.0,19.901,16.309,1
C3039,CG2,23.472,-4.044,12.396,2021-09-15,6.19,17.5,21.444,16.309,1
C3041,CG2,23.476,-4.055,10.791,2021-06-06,14.368,34.0,23.727,16.309,1
C3042,CG2,23.476,-4.07,6.867,2021-01-01,28.968,59.806,17.769,16.309,1
C3043,CG2,23.477,-4.041,14.269,2021-07-29,10.831,25.323,25.11,16.309,1
C3044,CG2,23.48,-4.026,1.249,2021-05-30,17.245,35.161,26.404,16.309,1
C3045,CG2,23.479,-4.047,33.799,2021-05-13,19.25,37.903,25.183,16.309,1
C3046,CG2,23.48,-4.067,1.784,2022-05-08,0.0,0.0,19.131,16.309,1
C3047,CG2,23.482,-4.035,2.586,2022-03-14,0.0,0.0,20.91,16.309,1
C3048,CG2,23.482,-4.065,1.07,2021-10-28,4.719,10.484,14.754,16.309,0
C3049,CG2,23.482,-4.038,3.121,2021-11-21,3.579,6.5,22.398,16.309,1
C3050,CG2,23.485,-4.036,1.694,2022-03-14,0.0,0.0,22.958,16.309,1
C3051,CG2,23.484,-4.013,3.657,2021-06-11,16.612,33.167,23.199,16.309,1
C3052,CG2,23.485,-4.043,1.694,2021-10-09,4.56,13.548,21.737,16.309,1
C3053,CG2,23.485,-4.031,1.605,2021-05-01,21.0,39.839,24.768,16.309,1
C3054,CG2,23.484,-4.054,4.102,2021-10-28,4.849,10.484,20.987,16.309,1
C3055,CG2,23.487,-4.057,31.124,2021-09-15,5.632,17.5,22.902,16.309,1
C3056,CG2,23.493,-4.057,1.07,2021-11-02,5.553,9.667,21.431,16.309,1
C3057,CG2,23.503,-3.969,1.338,2021-05-30,19.843,35.161,38.821,16.309,1
C3058,CG2,23.502,-4.002,2.943,2021-07-12,14.483,28.065,21.286,16.309,1
C3059,CG2,23.506,-4.052,12.218,2021-12-15,1.548,2.581,19.498,16.309,1
C3060,CG2,23.513,-4.004,1.605,2022-06-01,0.0,0.0,17.72,16.309,1
C3061,CG2,23.513,-4.04,2.675,2021-11-02,4.781,9.667,22.587,16.309,1
C3062,CG2,23.517,-4.013,1.159,2021-05-30,18.057,35.161,26.453,16.309,1
C3063,CG2,23.52,-4.04,10.077,2022-03-09,0.0,0.0,21.814,16.309,1
C3064,CG2,23.52,-4.043,3.656,2022-06-01,0.0,0.0,20.583,16.309,1
C3065,CG2,23.522,-3.993,2.586,2021-09-22,6.238,16.333,20.246,16.309,1
C3066,CG2,23.525,-3.995,5.173,2021-06-23,16.849,31.167,22.918,16.309,1
C3067,CG2,23.525,-3.987,4.281,2022-01-08,0.0,0.0,23.261,16.309,1
C3068,CG2,23.529,-4.034,19.977,2021-04-24,20.304,40.8,22.248,16.309,1
C3069,CG2,23.53,-3.993,3.389,2021-10-21,6.086,11.613,24.457,16.309,1
C3070,CG2,23.531,-3.995,3.032,2021-07-24,13.272,26.129,24.293,16.309,1
C3071,CG2,23.534,-4.007,1.427,2021-07-17,14.186,27.258,25.964,16.309,1
C3072,CG2,23.534,-4.043,12.396,2021-07-05,12.585,29.194,20.423,16.309,1
C3073,CG2,23.533,-4.025,13.021,2021-03-14,23.956,47.29,25.755,16.309,1
C3074,CG2,23.534,-4.029,39.062,2021-03-14,23.22,47.29,25.308,16.309,1
C3075,CG2,23.535,-3.945,1.07,2021-05-30,19.129,35.161,27.146,16.309,1
C3077,CG2,23.544,-4.062,2.586,2022-01-01,0.0,0.0,22.022,16.309,1
C3078,CG2,23.546,-3.943,2.051,2022-02-01,0.0,0.0,24.647,16.309,1
C3079,CG2,23.55,-4.027,2.051,2021-06-18,15.978,32.0,20.398,16.309,1
C3080,CG2,23.552,-3.914,1.07,2021-06-11,17.44,33.167,27.277,16.309,1
C3081,CG2,23.556,-4.003,1.159,2021-05-25,19.32,35.968,34.432,16.309,1
C3082,CG2,23.557,-4.003,1.516,2021-08-05,10.355,24.194,31.36,16.309,1
C3083,CG2,23.56,-3.971,1.249,2021-05-30,19.381,35.161,29.095,16.309,1
C3084,CG2,23.568,-4.094,27.823,2021-08-29,9.512,20.323,25.621,16.309,1
C3085,CG2,23.566,-4.009,1.516,2021-09-03,5.866,19.5,23.994,16.309,1
C3086,CG2,23.566,-3.994,1.159,2022-05-13,0.0,0.0,19.316,16.309,1
C3087,CG2,23.568,-3.999,1.695,2022-05-20,0.0,0.0,24.583,16.309,1
C3088,CG2,23.573,-4.009,1.427,2022-05-13,0.0,0.0,25.031,16.309,1
C3089,CG2,23.571,-4.069,7.848,2021-06-30,18.049,30.0,26.365,16.309,1
C3090,CG2,23.574,-3.952,1.695,2021-06-06,18.246,34.0,30.599,16.309,1
C3091,CG2,23.574,-3.994,5.173,2022-01-01,0.0,0.0,21.994,16.309,1
C3092,CG2,23.573,-4.001,49.944,2021-03-26,23.39,44.968,28.554,16.309,1
C3093,CG2,23.58,-3.924,1.427,2021-06-30,12.501,30.0,22.642,16.309,1
C3094,CG2,23.582,-3.97,2.141,2021-06-18,16.85,32.0,17.89,16.309,1
C3095,CG2,23.585,-3.892,1.427,2021-05-25,19.305,35.968,37.71,16.309,1
C3096,CG2,23.598,-4.085,28.358,2021-05-30,21.609,35.161,25.689,16.309,1
C3097,CG2,23.601,-3.933,2.051,2021-09-10,5.09,18.333,17.845,16.309,1
C3098,CG2,23.625,-4.038,1.694,2021-07-29,12.898,25.323,22.94,16.309,1
C3099,CG2,23.629,-4.046,8.651,2021-10-28,4.686,10.484,22.74,16.309,1
C3100,CG2,23.634,-3.906,1.16,2021-06-11,16.722,33.167,25.713,16.309,1
C3101,CG2,23.644,-3.931,1.07,2021-04-19,20.923,41.467,24.088,16.309,1
C3102,CG2,23.647,-4.03,1.962,2021-06-11,18.566,33.167,25.276,16.309,1
C3103,CG2,23.66,-3.881,1.07,2021-06-06,15.075,34.0,24.366,16.309,1
C3104,CG2,23.669,-3.908,2.497,2021-05-06,18.864,39.032,24.457,16.309,1
C3105,CG2,23.67,-3.89,1.427,2021-06-06,18.138,34.0,28.767,16.309,1
C3106,CG2,23.696,-4.031,2.497,2021-10-28,5.049,5.29,17.229,16.309,1
C3108,CG2,23.699,-4.022,22.92,2021-04-07,23.764,22.533,24.054,16.309,1
C3110,CG2,23.701,-3.973,2.854,2021-06-30,17.113,15.0,25.977,16.309,1
C3111,CG2,23.703,-3.93,1.427,2021-12-03,3.613,4.516,18.169,16.309,1
C3112,CG2,23.704,-3.972,1.427,2022-06-01,0.0,0.0,16.832,16.309,1
C3113,CG2,23.707,-4.032,23.544,2021-05-25,39.173,18.581,22.982,16.309,1
C3114,CG2,23.704,-4.026,2.497,2021-06-30,25.391,15.0,22.464,16.309,1
C3115,CG2,23.705,-3.997,1.249,2022-05-20,0.0,0.0,14.316,16.309,0
C3116,CG2,23.708,-4.037,4.281,2022-05-20,0.0,0.0,18.162,16.309,1
C3117,CG2,23.707,-3.963,3.122,2021-03-02,53.117,25.806,32.276,16.309,1
C3118,CG2,23.709,-3.966,2.23,2021-05-25,41.237,18.581,29.841,16.309,1
C3119,CG2,23.708,-3.996,3.211,2021-09-10,11.776,9.333,21.83,16.309,1
C3120,CG2,23.71,-4.028,5.708,2021-10-28,8.358,5.29,22.329,16.309,1
C3121,CG2,23.712,-3.977,2.854,2021-12-15,2.065,1.548,20.558,16.309,1
C3122,CG2,23.711,-4.035,6.154,2021-08-17,17.285,11.355,23.897,16.309,1
C3123,CG2,23.712,-4.039,1.962,2022-05-20,0.0,0.0,19.364,16.309,1
C3124,CG2,23.712,-3.924,2.23,2021-05-13,38.772,19.742,24.233,16.309,1
C3125,CG2,23.714,-4.022,45.662,2021-09-10,14.873,9.333,23.909,16.309,1
C3126,CG2,23.712,-4.028,1.605,2021-10-04,9.49,7.613,22.28,16.309,1
C3127,CG2,23.713,-3.924,1.07,2021-05-25,38.544,18.581,19.025,16.309,1
C3128,CG2,23.715,-4.006,2.408,2021-08-17,16.148,11.355,18.616,16.309,1
C3129,CG2,23.715,-4.002,1.159,2021-10-28,8.3,5.29,20.494,16.309,1
C3131,CG2,23.717,-3.979,1.338,2021-11-09,5.551,4.4,22.178,16.309,1
C3132,CG2,23.716,-3.999,1.159,2021-10-28,8.179,5.29,23.291,16.309,1
C3134,CG2,23.716,-4.038,13.823,2021-07-24,24.946,13.452,23.942,16.309,1
C3135,CG2,23.719,-4.016,3.478,2021-10-28,12.177,5.29,24.246,16.309,1
C3136,CG2,23.721,-4.019,2.676,2021-10-28,10.9,5.29,24.023,16.309,1
C3137,CG2,23.719,-4.061,15.785,2021-07-12,26.324,14.226,21.613,16.309,1
C3138,CG2,23.724,-3.885,1.16,2021-06-06,43.139,17.4,25.427,16.309,1
C3139,CG2,23.727,-4.014,47.178,2021-09-10,14.573,9.333,23.087,16.309,1
C3140,CG2,23.73,-4.001,4.816,2021-09-10,11.59,9.333,21.276,16.309,1
C3141,CG2,23.731,-3.974,1.249,2021-10-28,9.511,5.29,19.388,16.309,1
C3142,CG2,23.733,-3.885,1.07,2021-05-13,44.87,19.742,26.082,16.309,1
C3143,CG2,23.736,-3.963,1.249,2021-06-30,31.57,15.0,35.917,16.309,1
C3144,CG2,23.736,-3.983,3.032,2021-07-24,24.847,13.452,24.361,16.309,1
C3145,CG2,23.736,-4.009,5.619,2021-05-13,46.471,19.742,33.455,16.309,1
C3147,CG2,23.738,-3.999,4.816,2021-10-28,8.415,5.29,19.705,16.309,1
C3148,CG2,23.74,-3.87,1.338,2021-10-28,10.081,5.29,20.351,16.309,1
C3149,CG2,23.74,-3.996,3.746,2021-08-05,23.479,12.516,24.015,16.309,1
C3150,CG2,23.741,-3.875,3.122,2021-10-28,9.461,5.29,17.408,16.309,1
C3151,CG2,23.741,-4.0,5.619,2021-09-10,14.282,9.333,21.156,16.309,1
C3152,CG2,23.743,-4.004,2.051,2021-10-28,12.194,5.29,22.711,16.309,1
C3153,CG2,23.744,-4.007,3.835,2021-08-05,23.437,12.516,26.706,16.309,1
C3154,CG2,23.744,-4.019,15.875,2021-08-05,23.116,12.516,23.45,16.309,1
C3155,CG2,23.747,-4.013,3.567,2021-10-28,8.194,5.29,22.828,16.309,1
C3156,CG2,23.747,-4.008,1.873,2021-10-28,11.463,5.29,24.377,16.309,1
C3158,CG2,23.75,-3.995,3.924,2021-09-22,14.199,8.533,29.082,16.309,1
C3159,CG2,23.752,-3.996,1.427,2021-09-22,14.481,8.533,29.585,16.309,1
C3160,CG2,23.757,-3.97,2.319,2021-08-17,18.184,11.355,23.929,16.309,1
C3161,CG2,23.756,-4.034,8.116,2021-06-06,37.613,17.4,21.088,16.309,1
C3162,CG2,23.757,-4.019,1.962,2021-06-06,39.057,17.4,21.291,16.309,1
C3163,CG2,23.757,-4.038,13.021,2021-06-18,35.807,16.2,25.724,16.309,1
C3164,CG2,23.758,-4.031,1.159,2021-06-18,35.423,16.2,17.687,16.309,1
C3165,CG2,23.758,-3.953,1.427,2022-03-09,0.0,0.0,23.677,16.309,1
C3166,CG2,23.759,-4.015,2.14,2021-10-04,10.384,7.613,27.459,16.309,1
C3167,CG2,23.76,-4.03,2.765,2021-05-13,41.567,19.742,23.509,16.309,1
C3168,CG2,23.761,-4.029,3.032,2021-05-25,40.119,18.581,28.105,16.309,1
C3169,CG2,23.761,-4.026,5.529,2021-06-06,38.453,17.4,29.605,16.309,1
C3170,CG2,23.762,-4.019,1.159,2022-06-01,0.0,0.0,27.558,16.309,1
C3171,CG2,23.761,-4.034,10.256,2021-06-30,27.305,15.0,23.387,16.309,1
C3172,CG2,23.764,-4.04,5.886,2021-10-28,8.865,5.29,21.969,16.309,1
C3173,CG2,23.765,-3.89,2.587,2021-06-06,38.401,17.4,23.541,16.309,1
C3174,CG2,23.766,-4.043,4.102,2021-10-28,7.633,5.29,17.569,16.309,1
C3175,CG2,23.767,-4.041,2.675,2022-05-20,0.0,0.0,20.115,16.309,1
C3176,CG2,23.767,-3.991,1.159,2021-05-25,44.613,18.581,30.331,16.309,1
C3177,CG2,23.771,-4.023,1.605,2021-06-18,34.535,16.2,21.041,16.309,1
C3178,CG2,23.771,-3.877,1.695,2021-08-05,20.555,12.516,20.733,16.309,1
C3179,CG2,23.771,-4.028,1.159,2022-05-20,0.0,0.0,15.389,16.309,0
C3180,CG2,23.771,-3.957,1.338,2021-11-09,8.55,4.4,19.889,16.309,1
C3181,CG2,23.776,-4.025,13.556,2021-06-06,36.415,17.4,23.883,16.309,1
C3183,CG2,23.779,-3.885,1.16,2021-05-01,48.25,20.903,27.525,16.309,1
C3185,CG2,23.781,-4.018,1.873,2021-06-18,34.438,16.2,23.336,16.309,1
C3186,CG2,23.781,-3.884,1.427,2021-06-06,40.146,17.4,28.546,16.309,1
C3188,CG2,23.784,-4.038,12.753,2021-08-05,18.261,12.516,23.261,16.309,1
C3189,CG2,23.784,-4.025,1.605,2021-06-18,36.0,16.2,21.381,16.309,1
C3190,CG2,23.788,-4.037,6.867,2021-07-12,24.65,14.226,25.474,16.309,1
C3191,CG2,23.789,-4.045,2.051,2021-06-18,24.975,16.2,17.308,16.309,1
C3192,CG2,23.788,-4.032,32.908,2021-06-18,27.605,16.2,25.259,16.309,1
C3193,CG2,23.79,-4.042,12.931,2021-10-28,4.245,5.29,23.727,16.309,1
C3194,CG2,23.793,-4.025,1.338,2021-06-18,18.562,16.2,27.765,16.309,1
C3195,CG2,23.793,-4.032,1.873,2021-07-12,14.403,14.226,17.414,16.309,1
C3196,CG2,23.794,-4.027,1.249,2021-05-13,22.265,19.742,31.139,16.309,1
C3199,CG2,23.807,-4.017,2.586,2021-04-19,22.506,21.733,26.322,16.309,1
C3200,CG2,23.81,-4.024,1.516,2022-05-08,0.0,0.0,15.247,16.309,0
C3201,CG2,23.812,-4.029,3.656,2021-06-06,21.076,17.4,24.386,16.309,1
C3203,CG2,23.817,-4.033,2.319,2021-05-25,22.01,18.581,19.188,16.309,1
C3204,CG2,23.818,-4.032,1.249,2021-05-25,22.387,18.581,22.433,16.309,1
C3205,CG2,23.821,-4.031,11.772,2021-05-25,21.866,18.581,21.443,16.309,1
C3206,CG2,23.821,-4.011,1.516,2021-05-13,20.708,19.742,26.342,16.309,1
C3207,CG2,23.821,-3.901,1.873,2021-06-06,19.718,17.4,29.401,16.309,1
C3208,CG2,23.822,-3.896,1.16,2021-06-06,18.127,17.4,31.631,16.309,1
C3209,CG2,23.822,-4.013,2.051,2021-05-13,22.161,19.742,26.939,16.309,1
C3210,CG2,23.822,-4.016,1.516,2021-04-19,21.551,21.733,32.317,16.309,1
C3211,CG2,23.824,-4.027,1.338,2022-06-01,0.0,0.0,19.639,16.309,1
C3212,CG2,23.828,-3.906,1.873,2021-07-12,12.749,14.226,37.968,16.309,1
C3213,CG2,23.829,-4.004,2.854,2021-06-06,19.375,17.4,27.797,16.309,1
C3214,CG2,23.83,-3.997,3.924,2021-06-18,17.523,16.2,31.679,16.309,1
C3215,CG2,23.83,-4.005,1.962,2022-08-12,0.0,0.0,26.313,16.309,1
C3216,CG2,23.83,-4.028,1.516,2021-05-13,20.269,19.742,24.941,16.309,1
C3217,CG2,23.831,-4.003,1.427,2021-06-06,19.246,17.4,30.507,16.309,1
C3218,CG2,23.83,-4.012,2.765,2021-06-06,18.143,17.4,22.588,16.309,1
C3219,CG2,23.831,-4.013,1.784,2021-05-25,20.15,18.581,23.982,16.309,1
C3220,CG2,23.833,-4.003,2.497,2021-05-01,23.612,20.903,26.2,16.309,1
C3221,CG2,23.834,-4.011,1.516,2021-05-13,23.33,19.742,26.909,16.309,1
C3222,CG2,23.835,-3.997,1.249,2021-05-13,21.694,19.742,33.55,16.309,1
C3223,CG2,23.835,-4.006,1.427,2021-05-25,20.556,18.581,25.487,16.309,1
