event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,n_s1_obs,sar_date,shift_vv_db,shift_vh_db,sar_r2,sar_t,gap_days,ang_mean_deg,ang_npx,tau_deg,registered,radd_first_date,radd_npx,clear_total_2021,p1_bracketed,p1_bracket_mid,sar_minus_mid_days,inside_tightened,block
A_596,A,57568_hist,True,-56.1431,-4.9912,39.3908,DESMATAMENTO_CR,2021-06-12,93,2021-06-18,-0.1981,-0.28,0.0997,-3.2997,6,41.7927,3795,11.3934,1,2021-05-16,980,30,False,,,,-113_-10
A_597,A,57569_hist,True,-56.1878,-5.0576,6.7505,DESMATAMENTO_CR,2021-06-12,93,2021-07-18,-1.4686,-1.7477,0.4453,-8.7997,5,52.2313,623,11.3934,1,2021-06-21,563,24,False,,,,-113_-11
A_598,A,57579_hist,True,-56.121,-5.0957,12.2617,DESMATAMENTO_CR,2021-06-12,93,2021-07-18,-1.1698,-1.2296,0.5356,-10.6808,5,45.6961,1163,11.3934,1,2021-05-28,1016,29,False,,,,-113_-11
A_599,A,57586_hist,True,-56.1651,-5.0756,9.6503,DESMATAMENTO_CR,2021-06-12,93,2021-07-18,-0.5297,-0.5828,0.2393,-5.7129,5,47.3191,873,11.3934,1,2021-05-28,351,27,False,,,,-113_-11
A_600,A,57589_hist,True,-55.8283,-4.8599,17.571,DESMATAMENTO_CR,2021-06-12,93,2021-07-12,-0.8272,-0.7666,0.253,-5.6399,6,54.0797,1685,11.3934,1,2021-05-28,1077,27,False,,,,-112_-10
A_601,A,57591_hist,True,-55.736,-4.7346,7.821,DESMATAMENTO_CR,2021-06-12,93,2021-08-05,-0.4254,-0.5197,0.0908,-3.1464,6,44.8823,736,11.3934,1,2021-05-16,371,18,True,2021-06-22,44.0,False,-112_-10
A_602,A,58186_hist,False,-55.5691,-4.3837,8.9171,DESMATAMENTO_CR,2021-06-15,97,2021-05-13,-0.5353,-0.6872,0.4163,-9.219,6,36.19,812,11.3934,1,2021-05-10,205,26,False,,,,-112_-9
A_603,A,58189_hist,False,-55.453,-4.4841,18.5436,DESMATAMENTO_CR,2021-06-15,97,2021-06-24,-0.6112,-0.5719,0.2532,-5.8235,5,47.4673,1742,11.3934,1,2021-06-15,582,31,False,,,,-111_-9
A_604,A,58190_hist,False,-55.4068,-4.4309,19.625,DESMATAMENTO_CR,2021-06-15,97,2021-07-12,-1.9086,-2.5001,0.4388,-8.6883,6,59.0221,1891,11.3934,1,2021-01-04,1700,47,False,,,,-111_-9
A_605,A,58192_hist,False,-55.4948,-4.4194,7.3825,DESMATAMENTO_CR,2021-06-15,97,2021-05-31,-0.7074,-0.6555,0.3668,-8.1043,5,28.6121,679,11.3934,1,2021-05-28,178,22,False,,,,-111_-9
A_606,A,58195_hist,False,-55.4804,-4.4167,19.4105,DESMATAMENTO_CR,2021-06-15,97,2021-12-15,0.552,0.4887,0.1012,3.4096,6,41.0598,1879,11.3934,1,2021-07-09,219,24,False,,,,-111_-9
A_607,A,58549_hist,True,-56.2683,-4.7095,10.232,DESMATAMENTO_CR,2021-06-17,97,2021-06-06,-1.5684,-1.5513,0.8288,-24.0578,6,23.5919,902,11.3934,1,2021-06-03,444,22,True,2021-06-12,-6.0,True,-113_-10
A_608,A,58550_hist,False,-56.117,-4.4153,13.7095,DESMATAMENTO_CR,2021-06-17,97,2021-06-24,-1.2012,-1.2279,0.3503,-7.2901,5,46.196,1315,11.3934,1,2021-06-03,1008,25,False,,,,-113_-9
A_609,A,58559_hist,False,-55.2,-4.4588,33.1979,DESMATAMENTO_CR,2021-06-17,93,2021-06-18,-0.3736,-0.4427,0.3183,-6.994,6,33.5167,3182,11.3934,1,2021-06-03,593,23,False,,,,-111_-9
A_610,A,58560_hist,False,-55.2115,-4.4474,15.194,DESMATAMENTO_CR,2021-06-17,97,2021-08-17,-0.8842,-0.8605,0.237,-5.5121,6,45.8978,1434,11.3934,1,2021-05-10,1050,19,False,,,,-111_-9
A_611,A,58561_hist,True,-56.0835,-4.5744,34.696,DESMATAMENTO_CR,2021-06-17,97,2021-08-05,-0.5767,-0.5429,0.237,-5.582,6,49.6657,3352,11.3934,1,2021-03-23,1923,24,False,,,,-113_-10
A_612,A,58562_hist,True,-56.1142,-4.5328,11.5721,DESMATAMENTO_CR,2021-06-17,97,2021-06-24,-0.7179,-0.6839,0.2569,-5.9445,5,48.5934,1098,11.3934,1,2021-01-22,569,25,False,,,,-113_-10
A_613,A,58563_hist,True,-56.086,-4.5837,9.8595,DESMATAMENTO_CR,2021-06-17,97,2021-06-30,-1.1965,-1.3596,0.3331,-7.0114,6,45.1192,918,11.3934,1,2021-03-23,745,23,True,2021-06-14,16.0,False,-113_-10
A_614,A,58569_hist,False,-55.1943,-4.4755,6.7315,DESMATAMENTO_CR,2021-06-17,93,2021-06-06,-0.811,-0.6142,0.4547,-10.2774,6,28.2923,633,11.3934,1,2021-06-03,213,24,False,,,,-111_-9
A_615,A,58590_hist,True,-56.1025,-4.8588,15.3264,DESMATAMENTO_CR,2021-06-18,93,2021-07-24,-0.395,-0.5615,0.1451,-4.0396,6,49.4501,1424,11.3934,1,2021-05-10,991,27,True,2021-06-03,51.0,False,-113_-10
A_616,A,58592_hist,True,-56.1703,-4.6009,19.461,DESMATAMENTO_CR,2021-06-18,97,2021-03-02,0.2498,0.3569,0.1637,4.6887,6,33.6369,1852,11.3934,1,2021-05-16,86,26,True,2021-05-28,-87.0,False,-113_-10
A_617,A,58593_hist,True,-56.2481,-4.5833,16.6514,DESMATAMENTO_CR,2021-06-18,97,2021-08-05,-1.7047,-2.2348,0.4795,-9.4636,6,56.0125,1624,11.3934,1,2021-06-09,1596,26,True,2021-06-13,53.0,False,-113_-10
A_618,A,58595_hist,True,-56.2463,-4.5768,7.2521,DESMATAMENTO_CR,2021-06-18,97,2021-07-18,-1.2287,-1.4071,0.4815,-9.9669,5,36.954,688,11.3934,1,2021-06-21,577,23,True,2021-06-13,35.0,False,-113_-10
A_619,A,58596_hist,False,-55.7183,-4.348,29.7353,DESMATAMENTO_CR,2021-06-18,97,2021-11-11,0.3017,0.4222,0.1222,3.8504,2,40.2431,2865,11.3934,1,2021-06-03,319,26,False,,,,-112_-9
A_620,A,58836_hist,False,-55.5863,-4.3604,30.287,DESMATAMENTO_CR,2021-06-21,97,2021-07-24,-0.5658,-0.6672,0.3016,-6.6348,6,55.0461,2947,11.3934,1,2021-06-09,1504,28,False,,,,-112_-9
A_621,A,58846_hist,True,-55.6482,-4.7255,65.2491,DESMATAMENTO_CR,2021-06-21,93,2021-10-16,0.6045,0.4941,0.3088,6.7354,6,40.4343,6409,11.3934,1,2021-05-28,613,25,False,,,,-112_-10
A_622,A,58849_hist,True,-56.2127,-5.0123,20.5103,DESMATAMENTO_CR,2021-06-21,93,2021-08-17,-1.0283,-1.3374,0.3368,-6.9196,6,52.4947,1982,11.3934,1,2021-02-03,1617,22,False,,,,-113_-11
A_623,A,58855_hist,True,-56.1164,-5.0795,7.6576,DESMATAMENTO_CR,2021-06-21,93,2021-08-23,-1.8718,-2.2274,0.447,-8.7957,5,51.9016,705,11.3934,1,2021-03-17,590,27,True,2021-06-18,66.0,False,-113_-11
A_624,A,58863_hist,True,-56.0927,-4.5566,9.8599,DESMATAMENTO_CR,2021-06-21,97,2021-08-05,-0.897,-0.9991,0.2864,-6.4758,6,52.0206,936,11.3934,1,2021-05-16,804,29,False,,,,-113_-10
A_625,A,5886_hist,True,-55.8682,-4.8654,18.2946,DESMATAMENTO_CR,2021-09-04,93,2021-09-10,-0.5252,-0.4969,0.1256,-3.7056,6,28.0689,1757,11.3934,1,2021-07-03,963,27,False,,,,-112_-10
A_626,A,58870_hist,False,-55.3622,-4.0041,64.5734,DESMATAMENTO_CR,2021-06-21,97,2021-12-03,0.3177,0.4409,0.0926,3.2447,6,37.7476,6248,11.3934,1,2021-04-10,977,25,False,,,,-111_-9
A_627,A,58876_hist,True,-56.0861,-4.5744,10.1971,DESMATAMENTO_CR,2021-06-21,97,2021-11-05,0.3528,0.4249,0.0902,3.3297,9,43.0194,927,11.3934,1,2021-01-10,448,27,False,,,,-113_-10
A_628,A,58885_hist,True,-56.2451,-4.581,14.2832,DESMATAMENTO_CR,2021-06-21,97,2021-08-05,-1.1844,-1.5108,0.3846,-7.8353,6,52.7581,1328,11.3934,1,2021-05-28,1303,25,True,2021-06-13,53.0,False,-113_-10
A_629,A,58886_hist,True,-56.2444,-4.579,4.4175,DESMATAMENTO_CR,2021-06-21,97,2021-08-05,-0.9672,-1.1353,0.3425,-7.4389,6,45.2489,397,11.3934,1,2021-06-15,393,20,True,2021-06-13,53.0,False,-113_-10
A_630,A,58893_hist,False,-55.1513,-4.1592,24.3095,DESMATAMENTO_CR,2021-06-21,97,2021-07-12,-0.7166,-0.792,0.2129,-5.1548,6,50.1918,2329,11.3934,1,2021-05-28,1689,22,False,,,,-111_-9
A_631,A,5890_hist,True,-55.8678,-4.7993,13.1258,DESMATAMENTO_CR,2021-09-04,93,2020-10-21,0.4451,0.2056,0.0844,2.7967,6,28.2322,1242,11.3934,1,2021-08-20,487,27,False,,,,-112_-10
A_632,A,58936_hist,False,-55.3626,-3.997,37.1223,DESMATAMENTO_CR,2021-06-21,97,2021-01-01,0.5172,0.4339,0.292,6.6285,6,43.0486,3453,11.3934,1,2021-06-09,239,26,False,,,,-111_-8
A_633,A,5893_hist,True,-56.0068,-4.8616,25.7524,DESMATAMENTO_CR,2021-09-04,93,2021-12-24,-0.9167,-0.7591,0.2057,-5.0074,11,43.4631,2448,11.3934,1,2021-03-23,869,26,False,,,,-113_-10
A_634,A,58946_hist,False,-55.4435,-3.9734,30.3998,DESMATAMENTO_CR,2021-06-21,97,2021-11-11,0.6441,0.5478,0.2906,6.7293,2,31.8772,2960,11.3934,1,2021-06-09,186,26,True,2021-06-26,138.0,False,-111_-8
A_635,A,59120_hist,True,-55.983,-4.6266,39.1292,DESMATAMENTO_CR,2021-06-21,97,2021-11-27,0.3871,0.5343,0.1718,4.7547,5,38.5638,3828,11.3934,1,2021-06-15,766,30,False,,,,-112_-10
A_636,A,59122_hist,True,-55.9637,-4.5938,17.0868,DESMATAMENTO_CR,2021-06-21,97,2021-11-11,0.3903,0.45,0.0666,2.6749,2,43.6214,1634,11.3934,1,2021-01-16,962,29,True,2021-06-20,144.0,False,-112_-10
A_637,A,59734_hist,True,-56.2756,-4.7358,1.3556,DESMATAMENTO_CR,2021-06-22,97,2021-06-06,-1.1009,-1.1444,0.4763,-12.343,6,15.6602,93,11.3934,1,2021-06-15,14,25,False,,,,-113_-10
A_638,A,59735_hist,True,-56.2711,-4.7039,18.6423,DESMATAMENTO_CR,2021-06-22,97,2021-10-30,0.2773,0.3051,0.1514,4.5451,2,26.8626,1795,11.3934,1,2021-06-03,267,26,True,2021-06-12,140.0,False,-113_-10
A_639,A,59739_hist,True,-55.7341,-4.7346,12.8448,DESMATAMENTO_CR,2021-06-22,93,2021-12-03,0.6815,1.0148,0.1937,4.8422,6,40.5624,1212,11.3934,1,2021-05-22,523,19,False,,,,-112_-10
A_640,A,59744_hist,False,-55.2025,-4.4601,32.0688,DESMATAMENTO_CR,2021-06-22,93,2021-10-22,0.3547,0.2876,0.1538,4.288,5,36.6161,3114,11.3934,1,2021-05-28,128,22,False,,,,-111_-9
A_641,A,59746_hist,True,-55.9226,-4.6844,8.4043,DESMATAMENTO_CR,2021-06-22,93,2021-06-30,-1.2088,-1.0146,0.3983,-8.2768,6,49.5494,762,11.3934,1,2021-06-27,605,31,False,,,,-112_-10
A_642,A,59748_hist,False,-56.0599,-5.2608,14.9065,DESMATAMENTO_CR,2021-06-22,133,2021-10-28,0.2386,0.4936,0.0645,3.1325,6,33.8144,1440,11.3934,1,2021-05-28,288,20,False,,,,-113_-11
A_643,A,59749_hist,False,-56.0904,-5.2222,31.2,DESMATAMENTO_CR,2021-06-22,93,2021-11-06,0.3396,0.3244,0.081,2.9812,12,40.5042,3040,11.3934,1,2021-01-28,810,28,False,,,,-113_-11
A_644,A,59750_hist,True,-55.7202,-4.5897,9.0189,DESMATAMENTO_CR,2021-06-22,97,2020-10-27,0.3584,0.1163,0.0593,2.4018,5,41.3578,841,11.3934,1,2021-06-15,121,27,False,,,,-112_-10
A_645,A,59751_hist,False,-55.5343,-4.5508,5.5589,DESMATAMENTO_CR,2021-06-22,93,2021-07-18,-0.4678,-0.4846,0.0853,-3.0303,5,48.2281,519,11.3934,1,2021-06-09,307,24,False,,,,-112_-10
A_646,A,59752_hist,False,-55.5349,-4.5553,19.2351,DESMATAMENTO_CR,2021-06-22,93,2021-07-24,-0.6569,-0.8483,0.1177,-3.5203,6,54.9628,1839,11.3934,1,2021-06-21,1529,20,False,,,,-112_-10
A_647,A,59753_hist,True,-55.6424,-4.5244,12.9344,DESMATAMENTO_CR,2021-06-22,97,2020-12-26,0.4303,0.4403,0.1161,3.6647,5,40.9537,1203,11.3934,1,2021-05-28,427,26,False,,,,-112_-10
A_648,A,59755_hist,True,-55.6243,-4.5242,10.8544,DESMATAMENTO_CR,2021-06-22,97,2020-10-27,0.3592,0.3023,0.1034,3.6105,5,36.804,1024,11.3934,1,2021-06-09,86,20,False,,,,-112_-10
A_649,A,59756_hist,True,-55.6249,-4.5215,29.2805,DESMATAMENTO_CR,2021-06-22,97,2020-12-26,0.2892,0.1545,0.081,2.8771,5,39.7191,2769,11.3934,1,2021-06-15,512,20,False,,,,-112_-10
A_650,A,59757_hist,False,-55.5556,-4.52,17.156,DESMATAMENTO_CR,2021-06-22,97,2021-07-12,-0.7983,-0.7177,0.4373,-9.106,6,37.644,1658,11.3934,1,2021-06-15,792,22,True,2021-06-16,26.0,False,-112_-10
A_651,A,59758_hist,True,-55.6831,-4.5037,45.2226,DESMATAMENTO_CR,2021-06-22,97,2020-12-26,0.4281,0.3497,0.262,6.1094,5,35.3739,4406,11.3934,1,2021-06-03,292,25,False,,,,-112_-10
A_652,A,59760_hist,True,-55.6125,-4.4903,29.3001,DESMATAMENTO_CR,2021-06-22,97,2020-12-26,0.3731,0.2063,0.15,4.3343,5,39.1544,2862,11.3934,1,2021-01-04,287,27,False,,,,-112_-9
A_653,A,59764_hist,True,-55.8436,-4.7679,9.4277,DESMATAMENTO_CR,2021-06-22,93,2021-06-24,-0.4914,-0.5912,0.2729,-6.5781,5,44.9391,898,11.3934,1,2021-06-09,304,26,False,,,,-112_-10
A_654,A,59765_hist,False,-56.0999,-5.3045,6.5273,DESMATAMENTO_CR,2021-06-22,93,2021-08-17,-1.6236,-1.5971,0.4668,-9.3475,6,49.749,622,11.3934,1,2021-05-28,567,23,True,2021-06-21,57.0,False,-113_-11
A_655,A,59766_hist,False,-56.1074,-5.2096,16.6975,DESMATAMENTO_CR,2021-06-22,93,2021-06-12,-0.696,-0.5764,0.3625,-7.6476,5,39.8453,1548,11.3934,1,2021-05-10,668,21,True,2021-06-17,-5.0,True,-113_-11
A_656,A,59768_hist,True,-55.8361,-4.7764,46.0214,DESMATAMENTO_CR,2021-06-22,93,2021-10-16,0.2965,0.3599,0.1029,3.3632,6,49.3902,4444,11.3934,1,2021-05-10,1182,26,False,,,,-112_-10
A_657,A,59769_hist,False,-55.0494,-4.2311,9.7045,DESMATAMENTO_CR,2021-06-22,97,2020-09-15,-0.7229,-0.9483,0.1994,-5.0637,6,48.8329,912,11.3934,1,2021-02-27,24,27,False,,,,-111_-9
A_658,A,59770_hist,False,-55.2653,-4.471,1.2641,DESMATAMENTO_CR,2021-06-22,93,2021-06-12,-1.3776,-1.9331,0.5688,-13.9781,5,22.9955,103,11.3934,1,2021-06-15,65,52,False,,,,-111_-9
A_659,A,59771_hist,True,-56.1958,-5.136,63.8122,DESMATAMENTO_CR,2021-06-22,93,2021-06-18,-0.4525,-0.3232,0.272,-6.0666,6,24.6148,6241,11.3934,1,2021-01-16,1451,26,False,,,,-113_-11
A_660,A,59772_hist,True,-55.8246,-4.8202,10.2182,DESMATAMENTO_CR,2021-06-22,93,2021-08-05,-1.7919,-1.8721,0.5507,-10.8784,6,46.7502,945,11.3934,1,2021-06-09,746,24,True,2021-06-22,44.0,False,-112_-10
A_661,A,59773_hist,True,-55.8276,-4.8172,21.1479,DESMATAMENTO_CR,2021-06-22,93,2021-08-05,-1.6189,-1.598,0.519,-10.2062,6,52.8533,1973,11.3934,1,2021-05-28,1560,30,True,2021-06-22,44.0,False,-112_-10
A_662,A,59774_hist,False,-55.2448,-4.3242,7.1379,DESMATAMENTO_CR,2021-06-22,97,2020-11-23,0.3877,0.4224,0.1162,3.8368,11,34.5927,638,11.3934,1,2021-06-03,108,48,False,,,,-111_-9
A_663,A,59776_hist,False,-55.0397,-4.2837,7.8809,DESMATAMENTO_CR,2021-06-22,97,2020-10-27,0.7689,1.315,0.2065,5.1164,5,26.6294,708,11.3934,1,,0,22,False,,,,-111_-9
A_664,A,59777_hist,False,-55.456,-4.4819,10.272,DESMATAMENTO_CR,2021-06-22,97,2021-06-24,-0.3038,-0.4287,0.1211,-3.8592,5,49.3002,966,11.3934,1,2021-05-16,207,30,False,,,,-111_-9
A_665,A,59779_hist,True,-56.0893,-5.168,6.78,DESMATAMENTO_CR,2021-06-22,93,2021-06-18,-1.1089,-1.2686,0.4431,-9.0588,6,47.6075,623,11.3934,1,2021-05-28,381,23,False,,,,-113_-11
A_666,A,59780_hist,True,-55.8326,-4.8615,17.571,DESMATAMENTO_CR,2021-06-22,93,2021-06-30,-1.0038,-1.1313,0.3125,-6.535,6,52.7199,1645,11.3934,1,2021-06-15,1196,26,False,,,,-112_-10
A_667,A,59781_hist,False,-56.0199,-5.2138,7.4047,DESMATAMENTO_CR,2021-06-22,93,2021-08-17,-0.7315,-0.8634,0.2008,-5.0363,6,50.8594,688,11.3934,1,2021-02-09,564,21,False,,,,-113_-11
A_668,A,59782_hist,True,-56.1508,-5.0928,26.8595,DESMATAMENTO_CR,2021-06-22,93,2021-08-23,-1.9424,-2.2265,0.5608,-10.99,5,51.5165,2531,11.3934,1,2021-03-05,2328,25,False,,,,-113_-11
A_669,A,59786_hist,False,-55.4736,-4.4169,38.0723,DESMATAMENTO_CR,2021-06-22,97,2021-07-24,-0.5508,-0.6372,0.1511,-4.158,6,48.4152,3667,11.3934,1,2021-06-21,1547,23,False,,,,-111_-9
A_670,A,59787_hist,True,-56.1278,-5.0972,21.3047,DESMATAMENTO_CR,2021-06-22,93,2021-07-30,-1.0166,-0.9811,0.4215,-8.3316,5,46.3244,2052,11.3934,1,2021-06-21,1154,26,False,,,,-113_-11
A_671,A,59788_hist,False,-55.2646,-4.4742,14.2055,DESMATAMENTO_CR,2021-06-22,93,2021-06-30,-1.0409,-0.9918,0.4186,-8.3762,6,38.076,1360,11.3934,1,2021-02-09,846,50,True,2021-06-15,15.0,False,-111_-9
A_672,A,59789_hist,False,-55.9468,-5.3371,15.1866,DESMATAMENTO_CR,2021-06-22,93,2021-05-13,-0.9824,-1.3569,0.3629,-7.3927,6,42.9625,1441,11.3934,1,2021-03-17,1170,24,False,,,,-112_-11
A_673,A,59790_hist,True,-56.1967,-5.0094,8.1367,DESMATAMENTO_CR,2021-06-22,93,2021-11-06,1.0946,1.3088,0.3029,6.5355,12,44.1533,756,11.3934,1,2021-01-22,318,25,False,,,,-113_-11
A_674,A,59791_hist,False,-55.8889,-5.3642,9.0821,DESMATAMENTO_CR,2021-06-22,93,2021-06-12,-0.647,-0.8649,0.3981,-8.5516,5,35.5532,835,11.3934,1,2021-06-09,387,22,True,2021-06-10,2.0,True,-112_-11
A_675,A,59795_hist,True,-56.0348,-4.9051,10.6523,DESMATAMENTO_CR,2021-06-22,93,2021-07-24,-0.7103,-0.8196,0.3124,-6.7138,6,36.4955,1008,11.3934,1,2021-06-21,416,30,True,2021-06-30,24.0,False,-113_-10
A_676,A,59796_hist,True,-56.0147,-4.9016,6.6846,DESMATAMENTO_CR,2021-06-22,93,2021-06-30,-1.3811,-1.6029,0.5891,-12.3009,6,50.051,623,11.3934,1,2021-04-10,600,28,False,,,,-113_-10
A_677,A,59799_hist,True,-56.137,-4.9829,13.9869,DESMATAMENTO_CR,2021-06-22,93,2021-06-24,-0.9255,-1.1711,0.4626,-9.3355,5,54.4401,1346,11.3934,1,2021-06-09,917,30,False,,,,-113_-10
A_678,A,59800_hist,True,-56.1269,-4.9769,15.9124,DESMATAMENTO_CR,2021-06-22,93,2021-06-18,-0.3354,-0.2769,0.0832,-2.9825,6,33.7263,1497,11.3934,1,2021-04-16,306,35,False,,,,-113_-10
A_679,A,59805_hist,True,-56.1278,-4.6582,8.6193,DESMATAMENTO_CR,2021-06-22,97,2021-06-24,-0.2355,-0.4253,0.1111,-3.6281,5,33.9142,805,11.3934,1,2021-06-15,186,24,True,2021-06-20,4.0,False,-113_-10
A_680,A,59806_hist,True,-56.1569,-4.6381,9.8097,DESMATAMENTO_CR,2021-06-22,97,2021-06-30,-0.9215,-0.8308,0.4327,-9.1563,6,34.1703,925,11.3934,1,2021-06-21,541,28,True,2021-06-21,9.0,False,-113_-10
A_681,A,59808_hist,False,-55.4071,-3.9616,7.2148,DESMATAMENTO_CR,2021-06-22,97,2021-06-06,-0.3586,-0.3218,0.1492,-4.618,6,30.3546,665,11.3934,1,2021-06-09,114,27,True,2021-06-16,-10.0,True,-111_-8
A_682,A,59811_hist,True,-56.033,-4.6137,11.1966,DESMATAMENTO_CR,2021-06-22,97,2021-06-30,-0.6764,-0.9171,0.2881,-6.4484,6,58.4977,1034,11.3934,1,2021-03-23,816,29,False,,,,-113_-10
A_683,A,59814_hist,True,-56.1708,-4.6031,12.1661,DESMATAMENTO_CR,2021-06-22,97,2021-05-13,-0.3326,-0.1989,0.1581,-4.8681,6,24.0825,1130,11.3934,1,2021-05-16,206,27,False,,,,-113_-10
A_684,A,59818_hist,True,-56.1693,-4.5985,7.0617,DESMATAMENTO_CR,2021-06-22,97,2021-06-18,-0.2746,-0.0393,0.059,-2.1645,6,34.2023,662,11.3934,1,2021-06-09,55,24,False,,,,-113_-10
A_685,A,59821_hist,True,-56.1191,-4.5339,18.0331,DESMATAMENTO_CR,2021-06-22,97,2021-06-24,-0.8984,-0.9031,0.4959,-10.1256,5,46.2371,1733,11.3934,1,2021-06-21,786,23,False,,,,-113_-10
A_686,A,59822_hist,True,-56.1159,-4.5341,8.8662,DESMATAMENTO_CR,2021-06-22,97,2021-06-18,-0.9865,-0.884,0.4502,-9.1725,6,40.8102,811,11.3934,1,2021-06-15,427,22,False,,,,-113_-10
A_687,A,59825_hist,False,-56.1191,-4.4231,6.2963,DESMATAMENTO_CR,2021-06-22,97,2021-06-18,-0.8526,-0.9634,0.3371,-7.3929,6,37.3683,570,11.3934,1,2021-04-28,314,24,False,,,,-113_-9
A_688,A,59827_hist,False,-55.5907,-4.3624,11.3108,DESMATAMENTO_CR,2021-06-22,97,2021-07-24,-0.338,-0.2931,0.1152,-3.7267,6,50.2234,1062,11.3934,1,2021-06-21,379,32,False,,,,-112_-9
A_689,A,60132_hist,False,-55.4197,-4.4929,30.5825,DESMATAMENTO_CR,2021-06-24,97,2021-07-24,-0.2911,-0.3581,0.1564,-4.4595,6,43.2602,2961,11.3934,1,2021-06-21,910,49,True,2021-06-22,32.0,False,-111_-9
A_690,A,60133_hist,False,-55.4174,-4.4773,44.5002,DESMATAMENTO_CR,2021-06-24,97,2020-12-26,0.3531,0.3181,0.1592,4.4095,5,34.3069,4319,11.3934,1,2021-01-16,578,47,True,2021-06-22,-178.0,False,-111_-9
A_691,A,60134_hist,False,-55.3332,-4.3323,10.8694,DESMATAMENTO_CR,2021-06-24,97,2021-06-06,-0.8097,-0.7356,0.3918,-8.3135,6,42.7897,1022,11.3934,1,2021-01-16,612,44,False,,,,-111_-9
A_692,A,60138_hist,False,-55.4021,-4.4317,18.7044,DESMATAMENTO_CR,2021-06-24,97,2021-07-24,-1.0698,-1.5427,0.2667,-5.9445,6,56.9784,1768,11.3934,1,2021-06-09,1597,54,False,,,,-111_-9
A_693,A,60139_hist,False,-55.4913,-4.4214,6.3699,DESMATAMENTO_CR,2021-06-24,97,2021-10-18,0.7045,0.6156,0.2288,5.9783,2,31.3198,589,11.3934,1,2021-06-27,145,23,True,2021-06-22,118.0,False,-111_-9
A_694,A,60140_hist,False,-55.478,-4.4171,47.8051,DESMATAMENTO_CR,2021-06-24,97,2021-12-15,0.5674,0.6256,0.0894,3.1177,6,40.7664,4409,11.3934,1,2021-05-16,1878,24,False,,,,-111_-9
A_695,A,60141_hist,False,-55.4296,-4.3752,9.2977,DESMATAMENTO_CR,2021-06-24,97,2021-12-03,0.4638,0.532,0.0942,3.3294,6,41.8096,879,11.3934,1,2021-05-22,224,36,False,,,,-111_-9
A_696,A,60142_hist,False,-55.3611,-4.325,6.6162,DESMATAMENTO_CR,2021-06-24,97,2021-12-03,0.2374,0.4821,0.057,2.6292,6,38.9778,596,11.3934,1,2021-06-15,119,44,True,2021-06-26,160.0,False,-111_-9
A_697,A,60210_hist,False,-55.21,-4.3564,14.49,DESMATAMENTO_CR,2021-06-24,97,2020-12-26,0.6641,0.6778,0.3229,7.2574,5,34.9769,1366,11.3934,1,2021-05-28,263,22,False,,,,-111_-9
A_698,A,60233_hist,False,-55.1627,-4.3284,8.7704,DESMATAMENTO_CR,2021-06-24,97,2021-02-24,0.5684,0.5871,0.3623,8.164,5,43.3155,830,11.3934,1,2021-06-27,89,20,True,2021-06-19,-115.0,False,-111_-9
A_699,A,60247_hist,False,-55.246,-4.3238,8.525,DESMATAMENTO_CR,2021-06-24,97,2021-02-24,0.6758,0.6153,0.3507,8.1438,5,28.9023,801,11.3934,1,2021-06-21,57,44,False,,,,-111_-9
A_700,A,61187_hist,False,-56.018,-5.2134,8.6429,DESMATAMENTO_CR,2021-06-27,93,2021-07-12,-1.1024,-1.1052,0.4153,-8.5887,6,50.9242,789,11.3934,1,2021-04-22,638,20,False,,,,-113_-11
A_701,A,61188_hist,True,-56.018,-5.1386,16.3131,DESMATAMENTO_CR,2021-06-27,93,2021-06-30,-2.0775,-2.5626,0.5944,-11.7177,6,64.5444,1563,11.3934,1,2021-04-28,1554,28,False,,,,-113_-11
A_702,A,61190_hist,True,-56.131,-4.7992,28.9687,DESMATAMENTO_CR,2021-06-27,93,2021-08-17,-0.3324,-0.5304,0.1217,-3.6441,6,39.7994,2789,11.3934,1,2021-05-10,1131,26,False,,,,-113_-10
A_703,A,61191_hist,True,-56.0676,-4.7962,15.6835,DESMATAMENTO_CR,2021-06-27,93,2021-08-17,-0.6568,-0.7818,0.1441,-3.9576,6,42.1672,1516,11.3934,1,2021-06-15,1346,19,True,2021-06-22,56.0,False,-113_-10
A_704,A,61192_hist,True,-56.1558,-4.7767,10.4151,DESMATAMENTO_CR,2021-06-27,93,2021-07-18,-0.4965,-0.5269,0.2089,-5.1958,5,39.5179,968,11.3934,1,2021-05-28,477,20,True,2021-06-23,25.0,False,-113_-10
A_705,A,61193_hist,True,-56.0254,-4.7751,18.4503,DESMATAMENTO_CR,2021-06-27,93,2021-10-16,0.6047,0.3943,0.318,6.9627,6,33.1809,1777,11.3934,1,2021-06-21,110,29,True,2021-06-22,116.0,False,-113_-10
A_706,A,61195_hist,True,-56.0887,-4.584,16.2649,DESMATAMENTO_CR,2021-06-27,97,2021-11-05,0.6451,0.6047,0.1136,3.5324,9,44.3652,1554,11.3934,1,2021-01-10,1032,23,True,2021-06-14,144.0,False,-113_-10
A_707,A,61207_hist,True,-55.8518,-4.7784,35.3117,DESMATAMENTO_CR,2021-06-27,93,2021-10-16,0.7065,0.6341,0.3603,7.5511,6,44.5866,3435,11.3934,1,2021-01-04,596,25,False,,,,-112_-10
