event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,radd_npx,radd_hi_npx,event_month,clear_post_radd_any,clear_post_radd_high,clear_post_date_upper,clear_total_2021,ang_mean_deg,ang_npx,tau_deg,registered,p1_bracketed,radd_diff_to_interval,block
A_1104,A,81386_hist,False,-55.4088,-3.9892,9.2162,DESMATAMENTO_CR,2021-08-09,2021-07-15,2021-07-15,2021-07-15,396,351,7.0,12.0,12.0,12.0,24,33.9717,845,11.3934,1,True,-9.0,-111_-8
A_1105,A,81398_hist,False,-55.3898,-3.9821,21.1157,DESMATAMENTO_CR,2021-08-09,2021-07-21,2021-08-02,2021-07-21,486,376,7.0,14.0,11.0,14.0,29,33.5985,2019,11.3934,1,False,,-111_-8
A_1106,A,81410_hist,False,-55.4909,-4.036,9.5165,DESMATAMENTO_CR,2021-08-09,2021-07-21,2021-07-21,2021-07-21,649,609,7.0,13.0,13.0,13.0,25,46.2437,898,11.3934,1,False,,-111_-9
A_1107,A,81419_hist,False,-55.3509,-3.961,16.6216,DESMATAMENTO_CR,2021-08-09,2021-07-27,2021-07-27,2021-07-27,650,618,7.0,15.0,15.0,15.0,29,44.3907,1591,11.3934,1,False,,-111_-8
A_1108,A,81452_hist,False,-55.3439,-4.0399,9.3384,DESMATAMENTO_CR,2021-08-09,2021-09-25,2021-09-25,2021-08-09,4,2,9.0,7.0,7.0,18.0,52,23.0992,874,11.3934,1,False,,-111_-9
A_1109,A,81469_hist,False,-55.3334,-4.0425,7.5088,DESMATAMENTO_CR,2021-08-09,2021-05-28,2021-05-28,2021-05-28,101,79,5.0,39.0,39.0,39.0,52,29.614,683,11.3934,1,False,,-111_-9
A_1110,A,81473_hist,False,-55.3346,-4.0213,8.3992,DESMATAMENTO_CR,2021-08-09,2021-07-21,2021-07-21,2021-07-21,276,236,7.0,27.0,27.0,27.0,57,26.0881,754,11.3934,1,False,,-111_-9
A_1111,A,81481_hist,False,-55.483,-4.008,10.0878,DESMATAMENTO_CR,2021-08-09,2021-01-10,2021-01-10,2021-01-10,112,102,1.0,26.0,26.0,26.0,26,43.1077,921,11.3934,1,False,,-111_-9
A_1112,A,82453_hist,False,-55.8209,-5.3015,19.7595,DESMATAMENTO_CR,2021-08-12,2021-06-27,2021-06-27,2021-06-27,354,293,6.0,11.0,11.0,11.0,20,17.909,1858,11.3934,1,False,,-112_-11
A_1113,A,82454_hist,True,-55.8272,-4.7583,19.5855,DESMATAMENTO_CR,2021-08-12,2021-06-09,2021-06-09,2021-06-09,243,175,6.0,17.0,17.0,17.0,24,38.2577,1831,11.3934,1,False,,-112_-10
