ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
13.527246121463367,9.907267856127234,1.473893606352451,1.1186305413848556,2.96222288661687,1.797467400848908,3.4007005963072734,2.221142188563048,3.744002203488387,3.6811604097170085,1.006669319013798,1.000301331745064,0.5990310301072796,0.0,E8014,2021
12.00947099449002,10.237319511265365,1.5296195815698148,1.9713131606924355,2.0,2.375125368583637,3.0,2.1712434557599334,5.487924498024191,4.078904479168756,0.6689391811927052,1.7522691713638092,1.0006469018915611,0.020425049645959124,E8019,2021
14.69020949758221,19.894115996253372,2.7114041165093377,5.787794809618652,4.952635605207701,3.539129932738662,5.504950780866602,7.677188880228627,9.323417337836661,7.916796570537797,2.22365838168644,4.272004272393983,6.160048786120488,3.3192604139603343,E8028,2021
10.468587642157567,9.358162183982316,0.6963814680205326,2.1386816666042194,0.23564858181273182,2.9600434635992348,3.8183821049870756,3.6492796657799094,4.200165798643639,5.118239724230957,2.1714479748210875,1.0208035145565584,0.6869478062122973,0.42525666004721047,E8051,2021
11.04086872470844,9.484569453931087,2.608946295972633,1.098529563501673,2.535801398069317,2.680854424049207,2.238620770012052,6.183529061634225,6.0,7.502650772559991,6.510620287096243,1.4795634665773825,1.2558211358488474,1.4740162520820472e-05,E8079,2021
11.137752461495122,10.15283167713724,2.102375834054552,1.0000761403927323,1.496963267336534,2.0,3.549789471814094,6.0,6.0,7.0,6.0,1.3291980640036138,0.32303069219230995,0.0,E8084,2021
21.618708530138942,6.127234042999879,4.334304711343647,3.0433529532456234,2.3632937729219594,6.0,6.000133043522887,10.0,12.0,14.0,12.0,1.842736144238414,0.0,0.0,E8085,2021
8.8699523664333,7.456988047084796,2.906899984062766,1.929200929392456,1.0,4.0,3.0,6.0,6.0,7.0,5.886921121869525,1.741904863093558,0.994624678109788,0.10191861944398627,E8091,2021
10.001097654876695,7.826304794295984,2.7158098548240557,2.0,1.1483937009748493,3.9625990422117217,3.0,6.0,6.0,7.0,6.0,1.3879121881930976,0.4349227698887871,0.0,E8100,2021
15.832001713565688,8.101970207224705,5.365108675171528,3.870689292087383,2.0,7.5711802977067855,6.203181007060291,11.16544783480928,12.0,14.0,10.0,2.0,4.0,0.0,E8108,2021
14.223790506549271,14.679134278339621,3.6902778536798655,2.0,1.382956381890718,1.0,4.482724902216429,1.0573995425056015,3.0,3.969940822396924,4.72083863563616,2.988377222087767,2.709871651742149,3.9859453192701957,E8117,2021
13.262039758520773,12.127571705459937,1.160223781839121,2.6681414643552395,1.3075389016411194,2.4926053203656777,4.274803675812168,5.0,6.0,6.0,5.0,3.8804093157907227,0.09352242440891427,0.0,E8118,2021
14.121250408497627,6.981478895676725,3.5541949936367816,1.4378829167672011,0.7983770242843157,2.32305046576872,7.996980427778645,8.508933344687778,10.161021379470213,9.61354561410979,6.211881005435939,3.306804150048966,2.002717969825568,2.737810532192211,E8164,2021
8.570480432011303,8.758503610595692,6.4360875593844336,0.1723674220898778,0.4876939513104357,0.0,8.968164935330613,4.138903007296617,10.0,9.98728706839724,6.553184370240702,3.933442138522037,5.314873729911575,0.22114154524583446,E8166,2021
16.78469360495395,18.34425350530376,2.9121464556469965,2.0,1.0263153631827904,2.163177120456167,2.179718379446643,4.012317355666429,4.248090536512673,4.535322037193036,3.339584818246619,2.8044693189917735,3.3295920268256327,0.9647549083133546,E8853,2021
