event_id,state,radd_only,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,event_month,clear_post_radd_any,s1_post_radd_any,clear_post_radd_high,clear_post_date_upper,s1_post_date_upper,clear_total,s1_total,ang_mean_deg,ang_npx,tau_p85,tau_p90,tau_p95,reg_p85,registered,reg_p95,radd_npx,block
E28964,PA,0,-53.746,-3.594,15.633,DESMATAMENTO_CR,2021-07-26,2021-02-04,2021-02-04,2021-02-04,2.0,16.0,26.571,16.0,16.0,26.571,18,29,36.775,1470,12.102,12.73,13.754,1,1,1,933,-108_-8
E28965,RO,0,-64.781,-9.965,12.498,DESMATAMENTO_CR,2021-08-05,2021-07-17,2021-07-17,2021-07-17,7.0,72.839,40.613,72.839,72.839,40.613,124,89,28.22,1199,10.392,11.222,12.827,1,1,1,996,-130_-20
E28966,PA,0,-53.705,-3.587,11.985,DESMATAMENTO_CR,2021-07-26,2021-06-04,2021-06-04,2021-06-04,6.0,14.6,16.6,14.6,14.6,16.6,19,29,49.122,1102,12.102,12.73,13.754,1,1,1,847,-108_-8
E28967,PA,0,-51.68,-5.441,9.375,DESMATAMENTO_CR,2021-07-26,2021-06-11,2021-06-11,2021-06-11,6.0,30.6,15.267,30.6,30.6,15.267,41,29,40.148,893,12.102,12.73,13.754,1,1,1,720,-104_-11
E28968,PA,0,-53.643,-3.661,6.492,DESMATAMENTO_CR,2021-07-26,2021-06-28,2021-06-28,2021-06-28,6.0,48.0,14.2,48.0,48.0,14.2,92,29,43.851,592,12.102,12.73,13.754,1,1,1,504,-108_-8
E28969,PA,0,-51.782,-2.611,6.788,DESMATAMENTO_CR,2021-07-26,2021-03-19,2021-03-19,2021-03-19,3.0,19.0,22.161,19.0,19.0,22.161,19,29,44.685,639,12.102,12.73,13.754,1,1,1,207,-104_-6
E28970,PA,0,-53.987,-3.483,6.967,DESMATAMENTO_CR,2021-07-26,2021-06-28,2021-06-28,2021-06-28,6.0,17.2,14.2,17.2,17.2,14.2,29,29,30.853,642,12.102,12.73,13.754,1,1,1,276,-108_-7
E28971,PA,0,-53.964,-3.478,8.718,DESMATAMENTO_CR,2021-07-26,2022-01-18,,2021-07-26,1.0,0.0,0.0,,10.484,12.323,24,29,22.032,779,12.102,12.73,13.754,1,1,1,1,-108_-7
E28972,PA,0,-52.243,-3.58,10.044,DESMATAMENTO_CR,2021-07-26,2021-05-18,2021-05-18,2021-05-18,5.0,17.839,17.258,17.839,17.839,17.258,24,29,34.023,931,12.102,12.73,13.754,1,1,1,5,-105_-8
E28973,PA,0,-51.985,-3.721,8.574,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,10.516,13.516,10.516,10.516,13.516,17,29,37.049,804,12.102,12.73,13.754,1,1,1,441,-104_-8
E28974,PA,0,-51.837,-3.71,7.782,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,22.161,12.355,22.161,22.161,12.355,39,29,38.546,715,12.102,12.73,13.754,1,1,1,461,-104_-8
E28975,PA,0,-51.886,-3.808,6.356,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,20.613,12.355,20.613,20.613,12.355,40,29,31.375,591,12.102,12.73,13.754,1,1,1,84,-104_-8
E28976,PA,0,-53.565,-3.452,23.653,DESMATAMENTO_CR,2021-07-26,2021-07-10,2021-07-10,2021-07-10,7.0,22.71,13.355,22.71,22.71,13.355,46,29,34.846,2280,12.102,12.73,13.754,1,1,1,665,-108_-7
E28977,PA,0,-51.642,-3.807,11.226,DESMATAMENTO_CR,2021-07-26,2021-01-30,2021-01-30,2021-01-30,1.0,24.0,26.097,24.0,24.0,26.097,24,29,56.04,1069,12.102,12.73,13.754,1,1,1,534,-104_-8
E28978,RO,0,-62.491,-8.958,8.794,DESMATAMENTO_CR,2021-09-14,,,,,,,,,,41,58,19.507,823,10.392,11.222,12.827,1,1,1,0,-125_-18
E28979,PA,0,-54.848,-1.658,7.143,DESMATAMENTO_CR,2021-07-26,2021-06-09,2021-06-09,2021-06-09,6.0,24.5,17.4,24.5,24.5,17.4,36,31,49.946,670,12.102,12.73,13.754,1,1,1,331,-110_-4
E28980,PA,0,-54.855,-1.641,10.046,DESMATAMENTO_CR,2021-07-26,2021-08-08,2021-08-08,2021-07-26,8.0,15.71,12.484,15.71,17.806,13.484,34,31,28.048,938,12.102,12.73,13.754,1,1,1,3,-110_-4
E28981,PA,0,-54.798,-2.523,10.846,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,22,31,18.21,997,12.102,12.73,13.754,1,1,1,0,-110_-6
E28982,PA,0,-51.871,-3.818,19.474,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,25.613,12.355,25.613,25.613,12.355,52,29,33.589,1834,12.102,12.73,13.754,1,1,1,761,-104_-8
E28983,PA,0,-51.97,-3.782,13.192,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,12.355,12.355,12.355,12.355,12.355,24,29,42.053,1219,12.102,12.73,13.754,1,1,1,1066,-104_-8
E28984,PA,0,-53.859,-3.698,14.98,DESMATAMENTO_CR,2021-07-26,2021-06-04,2021-06-04,2021-06-04,6.0,30.933,16.6,30.933,30.933,16.6,48,29,39.655,1421,12.102,12.73,13.754,1,1,1,474,-108_-8
E28985,AM,0,-61.628,-7.6,30.943,DESMATAMENTO_CR,2021-09-14,2021-07-31,2021-07-31,2021-07-31,7.0,15.0,49.0,15.0,15.0,49.0,31,120,28.253,2928,9.556,10.204,11.25,1,1,1,2261,-124_-16
E28986,PA,0,-53.998,-3.52,11.07,DESMATAMENTO_CR,2021-07-26,2021-07-22,2021-07-22,2021-07-22,7.0,10.871,12.581,10.871,10.871,12.581,22,29,33.774,1045,12.102,12.73,13.754,1,1,1,464,-108_-8
E28987,PA,0,-54.861,-1.625,8.262,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,33,31,46.402,767,12.102,12.73,13.754,1,1,1,0,-110_-4
E28988,PA,0,-51.942,-3.793,7.652,DESMATAMENTO_CR,2021-07-26,2021-03-31,2021-03-31,2021-03-31,3.0,24.0,21.0,24.0,24.0,21.0,27,29,41.827,708,12.102,12.73,13.754,1,1,1,586,-104_-8
E28989,PA,0,-53.558,-3.451,13.037,DESMATAMENTO_CR,2021-07-26,2021-07-10,2021-07-10,2021-07-10,7.0,22.71,13.355,22.71,22.71,13.355,38,29,32.449,1233,12.102,12.73,13.754,1,1,1,306,-108_-7
E28990,PA,0,-53.796,-3.43,17.141,DESMATAMENTO_CR,2021-07-26,2021-06-16,2021-06-16,2021-06-16,6.0,15.933,15.4,15.933,15.933,15.4,20,29,41.241,1582,12.102,12.73,13.754,1,1,1,1340,-108_-7
E28991,PA,0,-53.798,-3.39,13.087,DESMATAMENTO_CR,2021-07-26,2021-08-03,2021-08-03,2021-07-26,8.0,7.71,11.71,7.71,8.484,12.323,21,29,40.336,1230,12.102,12.73,13.754,1,1,1,851,-108_-7
E28992,PA,0,-53.544,-3.353,10.66,DESMATAMENTO_CR,2021-07-26,2021-08-27,2021-08-27,2021-07-26,8.0,14.548,9.387,14.548,25.645,12.323,48,29,30.857,1020,12.102,12.73,13.754,1,1,1,3,-108_-7
E28993,PA,0,-53.51,-3.469,7.225,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,47,29,20.126,676,12.102,12.73,13.754,1,1,1,0,-108_-7
E28994,PA,0,-53.798,-3.052,10.688,DESMATAMENTO_CR,2021-07-26,2021-02-28,2021-02-28,2021-02-28,2.0,21.0,24.0,21.0,21.0,24.0,22,29,31.101,1013,12.102,12.73,13.754,1,1,1,96,-108_-7
E28995,PA,0,-53.931,-3.05,41.627,DESMATAMENTO_CR,2021-07-26,2021-07-10,2021-07-10,2021-07-10,7.0,13.677,13.355,13.677,13.677,13.355,23,29,47.23,4055,12.102,12.73,13.754,1,1,1,1055,-108_-7
E28996,PA,0,-51.76,-6.355,8.204,DESMATAMENTO_CR,2021-07-26,2021-06-23,2021-06-23,2021-06-23,6.0,42.333,14.467,42.333,42.333,14.467,68,29,34.616,779,12.102,12.73,13.754,1,1,1,130,-104_-13
E28997,PA,0,-51.765,-6.372,11.336,DESMATAMENTO_CR,2021-07-26,2021-05-18,2021-05-18,2021-05-18,5.0,45.355,17.258,45.355,45.355,17.258,64,29,40.108,1061,12.102,12.73,13.754,1,1,1,798,-104_-13
E28998,PA,0,-53.978,-3.202,15.215,DESMATAMENTO_CR,2021-07-26,2021-06-28,2021-06-28,2021-06-28,6.0,16.133,14.2,16.133,16.133,14.2,23,29,26.008,1431,12.102,12.73,13.754,1,1,1,134,-108_-7
E28999,PA,0,-53.609,-2.248,9.495,DESMATAMENTO_CR,2021-07-26,2021-01-11,2021-01-11,2021-01-11,1.0,49.29,33.29,49.29,49.29,33.29,50,34,44.404,881,12.102,12.73,13.754,1,1,1,56,-108_-5
E29000,PA,0,-51.704,-3.809,10.692,DESMATAMENTO_CR,2021-07-26,2021-07-29,2021-07-29,2021-07-26,7.0,10.194,11.194,10.194,10.484,11.484,23,29,37.285,975,12.102,12.73,13.754,1,1,1,355,-104_-8
E29001,PA,0,-53.992,-3.191,22.633,DESMATAMENTO_CR,2021-07-26,2021-03-24,2021-03-24,2021-03-24,3.0,20.0,22.452,20.0,20.0,22.452,23,29,35.832,2091,12.102,12.73,13.754,1,1,1,855,-108_-7
E29002,PA,0,-53.822,-3.087,25.708,DESMATAMENTO_CR,2021-07-26,2021-07-22,2021-07-22,2021-07-22,7.0,10.871,12.581,10.871,10.871,12.581,25,29,39.597,2508,12.102,12.73,13.754,1,1,1,703,-108_-7
E29003,AM,0,-61.825,-8.051,12.484,DESMATAMENTO_CR,2021-09-14,2021-09-16,2021-09-16,2021-09-14,9.0,6.4,16.333,6.4,6.6,16.667,30,59,18.677,1173,9.556,10.204,11.25,1,1,1,23,-124_-17
E29004,PA,0,-53.792,-1.338,21.092,DESMATAMENTO_CR,2021-07-26,2021-04-05,2021-04-05,2021-04-05,4.0,26.833,26.5,26.833,26.833,26.5,31,34,44.357,2017,12.102,12.73,13.754,1,1,1,654,-108_-3
E29005,PA,0,-52.03,-2.12,27.271,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,13.355,30.258,13.355,13.355,30.258,25,63,39.489,2611,12.102,12.73,13.754,1,1,1,444,-105_-5
E29006,PA,0,-52.004,-2.103,12.369,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,31,29,17.023,1155,12.102,12.73,13.754,1,1,1,0,-105_-5
E29007,PA,0,-52.056,-2.093,24.479,DESMATAMENTO_CR,2021-07-26,2021-07-10,2021-07-10,2021-07-10,7.0,15.355,31.387,15.355,15.355,31.387,27,63,28.864,2260,12.102,12.73,13.754,1,1,1,298,-105_-5
E29008,PA,0,-51.841,-6.663,9.997,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,77,29,20.856,905,12.102,12.73,13.754,1,1,1,0,-104_-14
E29009,PA,0,-51.836,-6.669,7.435,DESMATAMENTO_CR,2021-07-26,2021-02-11,2021-02-11,2021-02-11,2.0,74.214,25.214,74.214,74.214,25.214,79,29,30.208,690,12.102,12.73,13.754,1,1,1,30,-104_-14
E29010,PA,0,-52.058,-2.041,34.063,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,15.452,30.258,15.452,15.452,30.258,34,63,46.659,3284,12.102,12.73,13.754,1,1,1,3234,-105_-5
E29011,RO,0,-62.351,-8.885,11.478,DESMATAMENTO_CR,2021-09-14,2021-08-11,2021-08-11,2021-08-11,8.0,10.226,22.226,10.226,10.226,22.226,31,58,22.678,1110,10.392,11.222,12.827,1,1,1,632,-125_-18
E29012,PA,0,-54.826,-1.526,6.651,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,40,31,33.479,596,12.102,12.73,13.754,1,1,1,0,-110_-4
E29013,PA,0,-51.489,-5.996,28.956,DESMATAMENTO_CR,2021-07-26,2021-06-11,2021-06-11,2021-06-11,6.0,18.167,15.267,18.167,18.167,15.267,27,29,51.159,2818,12.102,12.73,13.754,1,1,1,1546,-103_-12
E29014,PA,0,-50.529,-7.53,53.113,DESMATAMENTO_CR,2021-07-26,2021-06-06,2021-06-06,2021-06-06,6.0,25.2,17.4,25.2,25.2,17.4,38,30,37.514,5132,12.102,12.73,13.754,1,1,1,185,-102_-16
E29015,PA,0,-51.38,-5.572,22.82,DESMATAMENTO_CR,2021-07-26,2021-06-11,2021-06-11,2021-06-11,6.0,17.167,15.267,17.167,17.167,15.267,24,29,25.99,2174,12.102,12.73,13.754,1,1,1,415,-103_-12
E29016,PA,0,-53.954,-2.999,12.784,DESMATAMENTO_CR,2021-07-26,2021-06-28,2021-06-28,2021-06-28,6.0,14.067,14.2,14.067,14.067,14.2,20,29,27.207,1199,12.102,12.73,13.754,1,1,1,184,-108_-6
E29017,PA,0,-53.962,-2.967,10.646,DESMATAMENTO_CR,2021-07-26,2021-08-15,2021-08-15,2021-07-26,8.0,10.065,10.548,10.065,12.484,12.323,22,29,27.301,1004,12.102,12.73,13.754,1,1,1,141,-108_-6
E29018,PA,0,-51.335,-5.521,8.963,DESMATAMENTO_CR,2021-07-26,2021-03-31,2021-03-31,2021-03-31,3.0,24.0,21.0,24.0,24.0,21.0,24,29,46.202,816,12.102,12.73,13.754,1,1,1,505,-103_-12
E29019,PA,0,-51.334,-5.514,7.487,DESMATAMENTO_CR,2021-07-26,2021-07-29,2021-07-29,2021-07-26,7.0,24.387,11.194,24.387,24.968,11.484,56,29,39.377,657,12.102,12.73,13.754,1,1,1,447,-103_-12
E29020,PA,0,-50.72,-5.426,11.655,DESMATAMENTO_CR,2021-07-26,2021-05-25,2021-05-25,2021-05-25,5.0,16.387,35.161,16.387,16.387,35.161,26,59,25.376,1063,12.102,12.73,13.754,1,1,1,11,-102_-11
E29021,PA,0,-50.647,-5.464,28.633,DESMATAMENTO_CR,2021-07-26,2021-06-06,2021-06-06,2021-06-06,6.0,38.0,17.4,38.0,38.0,17.4,64,30,43.311,2770,12.102,12.73,13.754,1,1,1,2086,-102_-11
E29022,PA,0,-50.71,-5.437,6.458,DESMATAMENTO_CR,2021-07-26,2021-07-24,,2021-07-24,7.0,19.355,25.129,,19.355,25.129,46,59,12.31,606,12.102,12.73,13.754,1,0,0,1,-102_-11
E29023,PA,0,-50.688,-5.414,7.488,DESMATAMENTO_CR,2021-07-26,2021-06-06,2021-06-06,2021-06-06,6.0,19.2,33.0,19.2,19.2,33.0,29,59,30.621,701,12.102,12.73,13.754,1,1,1,72,-102_-11
E29024,PA,0,-51.937,-3.892,9.702,DESMATAMENTO_CR,2021-07-26,2021-06-23,2021-06-23,2021-06-23,6.0,16.933,14.467,16.933,16.933,14.467,28,29,42.532,920,12.102,12.73,13.754,1,1,1,885,-104_-8
E29025,PA,0,-50.725,-5.421,10.129,DESMATAMENTO_CR,2021-07-26,2021-06-06,2021-06-06,2021-06-06,6.0,13.0,33.0,13.0,13.0,33.0,23,59,28.076,938,12.102,12.73,13.754,1,1,1,1,-102_-11
E29026,PA,0,-50.65,-5.345,8.85,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,27,30,13.357,803,12.102,12.73,13.754,1,1,0,0,-102_-11
E29027,AM,0,-61.609,-7.442,18.947,DESMATAMENTO_CR,2021-09-14,2021-09-11,2021-09-11,2021-09-11,9.0,8.533,35.333,8.533,8.533,35.333,34,120,16.502,1833,9.556,10.204,11.25,1,1,1,721,-124_-15
E29028,PA,0,-50.712,-5.345,11.037,DESMATAMENTO_CR,2021-07-26,2021-08-05,2021-08-05,2021-07-26,8.0,10.516,23.194,10.516,11.484,24.806,29,59,30.898,1052,12.102,12.73,13.754,1,1,1,127,-102_-11
E29029,PA,0,-50.638,-5.396,10.362,DESMATAMENTO_CR,2021-07-26,2021-06-18,2021-06-18,2021-06-18,6.0,16.2,16.2,16.2,16.2,16.2,30,30,25.656,950,12.102,12.73,13.754,1,1,1,105,-102_-11
E29030,PA,0,-51.841,-3.901,12.152,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,24.516,12.355,24.516,24.516,12.355,47,29,44.958,1132,12.102,12.73,13.754,1,1,1,603,-104_-8
E29031,PA,0,-50.691,-5.376,8.126,DESMATAMENTO_CR,2021-07-26,2021-01-01,2021-01-01,2021-01-01,1.0,29.968,58.806,29.968,29.968,58.806,30,59,35.562,760,12.102,12.73,13.754,1,1,1,177,-102_-11
E29032,PA,0,-50.699,-5.367,11.742,DESMATAMENTO_CR,2021-07-26,2021-06-30,2021-06-30,2021-06-30,6.0,14.0,29.0,14.0,14.0,29.0,30,59,33.329,1083,12.102,12.73,13.754,1,1,1,74,-102_-11
E29033,RO,0,-63.022,-8.629,7.894,DESMATAMENTO_CR,2021-09-14,2021-08-17,2021-08-17,2021-08-17,8.0,12.258,21.258,12.258,12.258,21.258,32,58,19.157,722,10.392,11.222,12.827,1,1,1,92,-127_-18
E29034,RO,0,-64.755,-9.959,13.105,DESMATAMENTO_CR,2021-08-05,2021-07-29,2021-07-29,2021-07-29,7.0,68.548,37.516,68.548,68.548,37.516,118,89,30.677,1225,10.392,11.222,12.827,1,1,1,888,-130_-20
E29035,PA,0,-50.883,-3.246,29.711,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,15.516,13.516,15.516,15.516,13.516,27,29,25.496,2870,12.102,12.73,13.754,1,1,1,350,-102_-7
E29036,PA,0,-50.723,-5.328,8.739,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,31,59,13.484,801,12.102,12.73,13.754,1,1,0,0,-102_-11
E29037,PA,0,-50.746,-5.251,8.262,DESMATAMENTO_CR,2021-07-26,2021-06-23,2021-06-23,2021-06-23,6.0,14.167,30.167,14.167,14.167,30.167,26,59,21.761,791,12.102,12.73,13.754,1,1,1,15,-102_-11
E29038,AM,0,-61.819,-8.049,22.273,DESMATAMENTO_CR,2021-09-14,2021-09-04,2021-09-04,2021-09-04,9.0,6.6,24.333,6.6,6.6,24.333,29,69,18.902,2147,9.556,10.204,11.25,1,1,1,367,-124_-17
E29039,PA,0,-52.176,-3.358,10.636,DESMATAMENTO_CR,2021-07-26,2021-04-12,2021-04-12,2021-04-12,4.0,17.6,20.2,17.6,17.6,20.2,20,29,26.378,990,12.102,12.73,13.754,1,1,1,17,-105_-7
E29040,PA,0,-50.69,-5.409,8.279,DESMATAMENTO_CR,2021-07-26,2021-01-01,2021-01-01,2021-01-01,1.0,26.968,58.806,26.968,26.968,58.806,27,59,24.584,785,12.102,12.73,13.754,1,1,1,22,-102_-11
E29041,PA,0,-50.737,-5.319,12.441,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,25,59,15.085,1111,12.102,12.73,13.754,1,1,1,0,-102_-11
E29042,PA,0,-53.923,-3.383,10.519,DESMATAMENTO_CR,2021-07-26,2021-07-10,2021-07-10,2021-07-10,7.0,13.71,13.355,13.71,13.71,13.355,27,29,24.277,941,12.102,12.73,13.754,1,1,1,291,-108_-7
E29043,PA,0,-50.841,-3.235,59.656,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,16.355,13.516,16.355,16.355,13.516,29,29,54.883,5735,12.102,12.73,13.754,1,1,1,3419,-102_-7
E29044,PA,0,-51.005,-8.008,7.852,DESMATAMENTO_CR,2021-07-26,2021-02-06,2021-02-06,2021-02-06,2.0,71.0,26.571,71.0,71.0,26.571,74,30,35.161,708,12.102,12.73,13.754,1,1,1,4,-103_-17
E29045,PA,0,-51.281,-5.433,8.407,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,28.71,13.516,28.71,28.71,13.516,58,29,24.469,790,12.102,12.73,13.754,1,1,1,223,-103_-11
E29046,PA,0,-51.294,-5.421,10.626,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,12.355,12.355,12.355,12.355,12.355,25,29,38.548,1026,12.102,12.73,13.754,1,1,1,262,-103_-11
E29047,PA,0,-53.969,-3.371,20.362,DESMATAMENTO_CR,2021-07-26,2021-07-22,2021-07-22,2021-07-22,7.0,11.581,12.581,11.581,11.581,12.581,23,29,36.261,1960,12.102,12.73,13.754,1,1,1,285,-108_-7
E29048,PA,0,-50.746,-5.171,29.051,DESMATAMENTO_CR,2021-07-26,2021-01-01,2021-01-01,2021-01-01,1.0,28.0,58.806,28.0,28.0,58.806,28,59,38.089,2828,12.102,12.73,13.754,1,1,1,1324,-102_-11
E29049,PA,0,-50.746,-5.176,5.535,DESMATAMENTO_CR,2021-07-26,2021-07-24,2021-07-24,2021-07-24,7.0,17.677,25.129,17.677,17.677,25.129,30,59,19.572,507,12.102,12.73,13.754,1,1,1,21,-102_-11
E29050,PA,0,-50.942,-3.279,12.554,DESMATAMENTO_CR,2021-07-26,2021-06-11,2021-06-11,2021-06-11,6.0,48.533,15.267,48.533,48.533,15.267,64,29,39.919,1200,12.102,12.73,13.754,1,1,1,156,-102_-7
E29051,PA,0,-49.963,-3.379,32.435,DESMATAMENTO_CR,2021-07-26,2021-06-06,2021-06-06,2021-06-06,6.0,14.8,17.4,14.8,14.8,17.4,24,30,33.19,3035,12.102,12.73,13.754,1,1,1,1734,-100_-7
E29052,PA,0,-49.751,-3.333,6.513,DESMATAMENTO_CR,2021-07-26,2021-06-18,2021-06-18,2021-06-18,6.0,16.2,16.2,16.2,16.2,16.2,28,30,51.69,595,12.102,12.73,13.754,1,1,1,464,-100_-7
E29053,PA,0,-50.952,-3.278,11.368,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,29.258,12.355,29.258,29.258,12.355,50,29,31.634,1055,12.102,12.73,13.754,1,1,1,161,-102_-7
E29054,PA,0,-49.945,-5.207,13.743,DESMATAMENTO_CR,2021-07-26,2021-01-01,2021-01-01,2021-01-01,1.0,16.0,29.903,16.0,16.0,29.903,16,30,31.945,1281,12.102,12.73,13.754,1,1,1,83,-100_-11
E29055,PA,0,-50.881,-3.252,13.758,DESMATAMENTO_CR,2021-07-26,2021-07-29,2021-07-29,2021-07-26,7.0,16.194,11.194,16.194,16.484,11.484,28,29,21.865,1322,12.102,12.73,13.754,1,1,1,29,-102_-7
E29056,PA,0,-53.969,-3.386,17.713,DESMATAMENTO_CR,2021-07-26,2021-06-28,2021-06-28,2021-06-28,6.0,16.133,14.2,16.133,16.133,14.2,26,29,34.0,1683,12.102,12.73,13.754,1,1,1,128,-108_-7
E29057,PA,0,-50.771,-3.307,23.411,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,13.71,12.355,13.71,13.71,12.355,27,29,52.672,2264,12.102,12.73,13.754,1,1,1,1437,-102_-7
E29058,PA,0,-50.861,-3.414,20.969,DESMATAMENTO_CR,2021-07-26,2021-06-23,2021-06-23,2021-06-23,6.0,15.467,14.467,15.467,15.467,14.467,23,29,52.991,2028,12.102,12.73,13.754,1,1,1,1277,-102_-7
E29059,PA,0,-50.803,-3.368,11.92,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,14.516,13.516,14.516,14.516,13.516,26,29,44.703,1132,12.102,12.73,13.754,1,1,1,431,-102_-7
E29060,PA,0,-50.756,-3.311,13.868,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,14.677,13.516,14.677,14.677,13.516,28,29,48.225,1322,12.102,12.73,13.754,1,1,1,781,-102_-7
E29061,PA,0,-49.824,-2.597,20.259,DESMATAMENTO_CR,2021-07-26,2021-08-05,2021-08-05,2021-07-26,8.0,21.032,17.194,21.032,23.129,18.323,52,35,33.201,1874,12.102,12.73,13.754,1,1,1,61,-100_-6
E29062,PA,0,-50.758,-3.394,14.567,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,15.355,12.355,15.355,15.355,12.355,25,29,55.254,1399,12.102,12.73,13.754,1,1,1,573,-102_-7
E29063,PA,0,-50.753,-3.342,7.213,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,18.194,13.516,18.194,18.194,13.516,33,29,65.204,666,12.102,12.73,13.754,1,1,1,529,-102_-7
E29064,PA,0,-50.764,-3.312,19.171,DESMATAMENTO_CR,2021-07-26,2021-07-05,2021-07-05,2021-07-05,7.0,15.355,13.516,15.355,15.355,13.516,25,29,43.337,1744,12.102,12.73,13.754,1,1,1,381,-102_-7
E29065,PA,0,-51.807,-3.767,9.728,DESMATAMENTO_CR,2021-07-26,2021-10-09,2021-10-09,2021-07-26,10.0,3.419,6.419,3.419,9.806,11.484,20,29,43.303,905,12.102,12.73,13.754,1,1,1,14,-104_-8
E29066,PA,0,-50.309,-5.18,8.797,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,20,30,15.56,784,12.102,12.73,13.754,1,1,1,0,-101_-11
E29067,PA,0,-50.703,-5.15,7.246,DESMATAMENTO_CR,2021-07-26,2021-06-11,2021-06-11,2021-06-11,6.0,15.533,32.167,15.533,15.533,32.167,28,59,40.709,637,12.102,12.73,13.754,1,1,1,456,-102_-11
E29068,PA,0,-50.58,-5.139,6.989,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,30,30,16.773,652,12.102,12.73,13.754,1,1,1,0,-102_-11
E29069,PA,0,-50.897,-3.384,17.019,DESMATAMENTO_CR,2021-07-26,2021-04-12,2021-04-12,2021-04-12,4.0,22.2,20.2,22.2,22.2,20.2,27,29,39.826,1609,12.102,12.73,13.754,1,1,1,550,-102_-7
E29070,PA,0,-51.455,-5.355,6.753,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,9.806,12.355,9.806,9.806,12.355,26,29,18.293,635,12.102,12.73,13.754,1,1,1,22,-103_-11
E29071,RO,0,-61.738,-9.151,41.861,DESMATAMENTO_CR,2021-09-14,2021-08-12,2021-08-12,2021-08-12,8.0,7.677,23.065,7.677,7.677,23.065,29,61,19.956,4126,10.392,11.222,12.827,1,1,1,2681,-124_-19
E29072,PA,0,-50.802,-3.348,10.857,DESMATAMENTO_CR,2021-07-26,2021-07-29,2021-07-29,2021-07-26,7.0,12.194,11.194,12.194,12.484,11.484,21,29,53.106,1020,12.102,12.73,13.754,1,1,1,643,-102_-7
E29073,PA,0,-50.487,-5.029,26.555,DESMATAMENTO_CR,2021-07-26,2021-01-25,2021-01-25,2021-01-25,1.0,49.387,27.581,49.387,49.387,27.581,51,30,35.536,2537,12.102,12.73,13.754,1,1,1,288,-101_-11
E29074,PA,0,-50.626,-5.017,8.462,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,28,59,18.087,775,12.102,12.73,13.754,1,1,1,0,-102_-11
E29075,PA,0,-50.597,-5.001,6.941,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,29,59,21.576,648,12.102,12.73,13.754,1,1,1,0,-102_-11
E29076,PA,0,-50.704,-5.02,14.967,DESMATAMENTO_CR,2021-07-26,2021-09-27,,2021-07-26,9.0,4.2,15.4,,10.484,24.806,26,59,18.868,1375,12.102,12.73,13.754,1,1,1,15,-102_-11
E29077,PA,0,-51.47,-5.398,8.781,DESMATAMENTO_CR,2021-07-26,,,,,,,,,,28,29,13.491,809,12.102,12.73,13.754,1,1,0,0,-103_-11
E29078,PA,0,-51.471,-5.39,7.39,DESMATAMENTO_CR,2021-07-26,2021-07-17,2021-07-17,2021-07-17,7.0,11.806,12.355,11.806,11.806,12.355,26,29,15.539,694,12.102,12.73,13.754,1,1,1,6,-103_-11
